sample,thin_sample,who,part,which,value
2380,2380,kids,1,OMOC,0.134285
2380,2380,kids,1,OCCO,0.025927
2380,2380,kids,1,CCOO,0.084513
2380,2380,kids,1,COCO,0.043902
2380,2380,kids,1,COOM,0.050098
2380,2380,tsimane,2,OOMC,0.407962
2380,2380,tsimane,2,OMCO,0.055318
2380,2380,tsimane,2,OOCM,0.238907
2380,2380,tsimane,2,OCOM,0.055827
2380,2380,tsimane,2,OMOC,0.049613
2380,2380,tsimane,2,OCCO,0.057385
2380,2380,tsimane,2,CCOO,0.037447
2380,2380,tsimane,2,COCO,0.024041
2380,2380,tsimane,2,COOM,0.073501
2380,2380,adults,3,OOMC,0.722310
2380,2380,adults,3,OMCO,0.012742
2380,2380,adults,3,OOCM,0.015909
2380,2380,adults,3,OCOM,0.053379
2380,2380,adults,3,OMOC,0.051420
2380,2380,adults,3,OCCO,0.045341
2380,2380,adults,3,CCOO,0.018597
2380,2380,adults,3,COCO,0.053707
2380,2380,adults,3,COOM,0.026594
2390,2390,monkeys,0,OOMC,0.121168
2390,2390,monkeys,0,OMCO,0.157397
2390,2390,monkeys,0,OOCM,0.168908
2390,2390,monkeys,0,OCOM,0.187825
2390,2390,monkeys,0,OMOC,0.227087
2390,2390,monkeys,0,OCCO,0.008396
2390,2390,monkeys,0,CCOO,0.033556
2390,2390,monkeys,0,COCO,0.063567
2390,2390,monkeys,0,COOM,0.032096
2390,2390,kids,1,OOMC,0.282963
2390,2390,kids,1,OMCO,0.084551
2390,2390,kids,1,OOCM,0.224686
2390,2390,kids,1,OCOM,0.055438
2390,2390,kids,1,OMOC,0.114880
2390,2390,kids,1,OCCO,0.030706
2390,2390,kids,1,CCOO,0.095760
2390,2390,kids,1,COCO,0.060194
2390,2390,kids,1,COOM,0.050823
2390,2390,tsimane,2,OOMC,0.482736
2390,2390,tsimane,2,OMCO,0.043515
2390,2390,tsimane,2,OOCM,0.218631
2390,2390,tsimane,2,OCOM,0.048754
2390,2390,tsimane,2,OMOC,0.042275
2390,2390,tsimane,2,OCCO,0.046249
2390,2390,tsimane,2,CCOO,0.040060
2390,2390,tsimane,2,COCO,0.022929
2390,2390,tsimane,2,COOM,0.054850
2390,2390,adults,3,OOMC,0.762319
2390,2390,adults,3,OMCO,0.011473
2390,2390,adults,3,OOCM,0.023009
2390,2390,adults,3,OCOM,0.023777
2390,2390,adults,3,OMOC,0.055114
2390,2390,adults,3,OCCO,0.022897
2390,2390,adults,3,CCOO,0.036782
2390,2390,adults,3,COCO,0.046553
2390,2390,adults,3,COOM,0.018077
2400,2400,monkeys,0,OOMC,0.146089
2400,2400,monkeys,0,OMCO,0.201969
2400,2400,monkeys,0,OOCM,0.213258
2400,2400,monkeys,0,OCOM,0.193326
2400,2400,monkeys,0,OMOC,0.117580
2400,2400,monkeys,0,OCCO,0.012600
2400,2400,monkeys,0,CCOO,0.054048
2400,2400,monkeys,0,COCO,0.036447
2400,2400,monkeys,0,COOM,0.024682
2400,2400,kids,1,OOMC,0.315056
2400,2400,kids,1,OMCO,0.052023
2400,2400,kids,1,OOCM,0.221876
2400,2400,kids,1,OCOM,0.066415
2400,2400,kids,1,OMOC,0.057265
2400,2400,kids,1,OCCO,0.047511
2400,2400,kids,1,CCOO,0.108862
2400,2400,kids,1,COCO,0.064344
2400,2400,kids,1,COOM,0.066648
2400,2400,tsimane,2,OOMC,0.498001
2400,2400,tsimane,2,OMCO,0.059247
2400,2400,tsimane,2,OOCM,0.171082
2400,2400,tsimane,2,OCOM,0.058526
2400,2400,tsimane,2,OMOC,0.043263
2400,2400,tsimane,2,OCCO,0.054337
2400,2400,tsimane,2,CCOO,0.041249
2400,2400,tsimane,2,COCO,0.022500
2400,2400,tsimane,2,COOM,0.051796
2400,2400,adults,3,OOMC,0.686236
2400,2400,adults,3,OMCO,0.016633
2400,2400,adults,3,OOCM,0.032496
2400,2400,adults,3,OCOM,0.043454
2400,2400,adults,3,OMOC,0.069579
2400,2400,adults,3,OCCO,0.044438
2400,2400,adults,3,CCOO,0.024689
2400,2400,adults,3,COCO,0.059548
2400,2400,adults,3,COOM,0.022927
2410,2410,monkeys,0,OOMC,0.157302
2410,2410,monkeys,0,OMCO,0.180637
2410,2410,monkeys,0,OOCM,0.143996
2410,2410,monkeys,0,OCOM,0.077194
2410,2410,monkeys,0,OMOC,0.242044
2410,2410,monkeys,0,OCCO,0.039488
2410,2410,monkeys,0,CCOO,0.086341
2410,2410,monkeys,0,COCO,0.052719
2410,2410,monkeys,0,COOM,0.020281
2410,2410,kids,1,OOMC,0.297372
2410,2410,kids,1,OMCO,0.062235
2410,2410,kids,1,OOCM,0.275238
2410,2410,kids,1,OCOM,0.068046
2410,2410,kids,1,OMOC,0.050215
2410,2410,kids,1,OCCO,0.034911
2410,2410,kids,1,CCOO,0.047268
2410,2410,kids,1,COCO,0.090081
2410,2410,kids,1,COOM,0.074634
2410,2410,tsimane,2,OOMC,0.490894
2410,2410,tsimane,2,OMCO,0.050634
2410,2410,tsimane,2,OOCM,0.240361
2410,2410,tsimane,2,OCOM,0.053710
2410,2410,tsimane,2,OMOC,0.042343
2410,2410,tsimane,2,OCCO,0.031946
2410,2410,tsimane,2,CCOO,0.015405
2410,2410,tsimane,2,COCO,0.015310
2410,2410,tsimane,2,COOM,0.059396
2410,2410,adults,3,OOMC,0.727936
2410,2410,adults,3,OMCO,0.017871
2410,2410,adults,3,OOCM,0.023078
2410,2410,adults,3,OCOM,0.029469
2410,2410,adults,3,OMOC,0.047557
2410,2410,adults,3,OCCO,0.026882
2410,2410,adults,3,CCOO,0.067771
2410,2410,adults,3,COCO,0.030474
2410,2410,adults,3,COOM,0.028963
2420,2420,monkeys,0,OOMC,0.225952
2420,2420,monkeys,0,OMCO,0.262226
2420,2420,monkeys,0,OOCM,0.139938
2420,2420,monkeys,0,OCOM,0.045058
2420,2420,monkeys,0,OMOC,0.171901
2420,2420,monkeys,0,OCCO,0.070357
2420,2420,monkeys,0,CCOO,0.044937
2420,2420,monkeys,0,COCO,0.028241
2420,2420,monkeys,0,COOM,0.011389
2420,2420,kids,1,OOMC,0.301122
2420,2420,kids,1,OMCO,0.058858
2420,2420,kids,1,OOCM,0.279967
2420,2420,kids,1,OCOM,0.036725
2420,2420,kids,1,OMOC,0.075260
2420,2420,kids,1,OCCO,0.040949
2420,2420,kids,1,CCOO,0.058796
2420,2420,kids,1,COCO,0.077133
2420,2420,kids,1,COOM,0.071191
2420,2420,tsimane,2,OOMC,0.463087
2420,2420,tsimane,2,OMCO,0.052348
2420,2420,tsimane,2,OOCM,0.243552
2420,2420,tsimane,2,OCOM,0.075240
2420,2420,tsimane,2,OMOC,0.036988
2420,2420,tsimane,2,OCCO,0.031480
2420,2420,tsimane,2,CCOO,0.022662
2420,2420,tsimane,2,COCO,0.011039
2420,2420,tsimane,2,COOM,0.063603
2420,2420,adults,3,OOMC,0.758775
2420,2420,adults,3,OMCO,0.015980
2420,2420,adults,3,OOCM,0.016767
2420,2420,adults,3,OCOM,0.019511
2420,2420,adults,3,OMOC,0.058822
2420,2420,adults,3,OCCO,0.028977
2420,2420,adults,3,CCOO,0.049630
2420,2420,adults,3,COCO,0.031574
2420,2420,adults,3,COOM,0.019965
2430,2430,monkeys,0,OOMC,0.131526
2430,2430,monkeys,0,OMCO,0.291024
2430,2430,monkeys,0,OOCM,0.177793
2430,2430,monkeys,0,OCOM,0.094844
2430,2430,monkeys,0,OMOC,0.159162
2430,2430,monkeys,0,OCCO,0.044782
2430,2430,monkeys,0,CCOO,0.034774
2430,2430,monkeys,0,COCO,0.038737
2430,2430,monkeys,0,COOM,0.027358
2430,2430,kids,1,OOMC,0.424539
2430,2430,kids,1,OMCO,0.082616
2430,2430,kids,1,OOCM,0.225635
2430,2430,kids,1,OCOM,0.041727
2430,2430,kids,1,OMOC,0.031426
2430,2430,kids,1,OCCO,0.034403
2430,2430,kids,1,CCOO,0.047295
2430,2430,kids,1,COCO,0.062472
2430,2430,kids,1,COOM,0.049889
2430,2430,tsimane,2,OOMC,0.496558
2430,2430,tsimane,2,OMCO,0.030469
2430,2430,tsimane,2,OOCM,0.266361
2430,2430,tsimane,2,OCOM,0.050443
2430,2430,tsimane,2,OMOC,0.034281
2430,2430,tsimane,2,OCCO,0.027960
2430,2430,tsimane,2,CCOO,0.027566
2430,2430,tsimane,2,COCO,0.013201
2430,2430,tsimane,2,COOM,0.053161
2430,2430,adults,3,OOMC,0.767018
2430,2430,adults,3,OMCO,0.011451
2430,2430,adults,3,OOCM,0.030658
2430,2430,adults,3,OCOM,0.041809
2430,2430,adults,3,OMOC,0.029201
2430,2430,adults,3,OCCO,0.022639
2430,2430,adults,3,CCOO,0.058977
2430,2430,adults,3,COCO,0.015855
2430,2430,adults,3,COOM,0.022393
2440,2440,monkeys,0,OOMC,0.223187
2440,2440,monkeys,0,OMCO,0.291802
2440,2440,monkeys,0,OOCM,0.038572
2440,2440,monkeys,0,OCOM,0.074696
2440,2440,monkeys,0,OMOC,0.203081
2440,2440,monkeys,0,OCCO,0.028735
2440,2440,monkeys,0,CCOO,0.084970
2440,2440,monkeys,0,COCO,0.008891
2440,2440,monkeys,0,COOM,0.046067
2440,2440,kids,1,OOMC,0.413205
2440,2440,kids,1,OMCO,0.046718
2440,2440,kids,1,OOCM,0.244469
2440,2440,kids,1,OCOM,0.048498
2440,2440,kids,1,OMOC,0.063862
2440,2440,kids,1,OCCO,0.022213
2440,2440,kids,1,CCOO,0.042007
2440,2440,kids,1,COCO,0.077662
2440,2440,kids,1,COOM,0.041366
2440,2440,tsimane,2,OOMC,0.475790
2440,2440,tsimane,2,OMCO,0.040409
2440,2440,tsimane,2,OOCM,0.260555
2440,2440,tsimane,2,OCOM,0.062860
2440,2440,tsimane,2,OMOC,0.027208
2440,2440,tsimane,2,OCCO,0.031177
2440,2440,tsimane,2,CCOO,0.027001
2440,2440,tsimane,2,COCO,0.015330
2440,2440,tsimane,2,COOM,0.059671
2440,2440,adults,3,OOMC,0.570567
2440,2440,adults,3,OMCO,0.046981
2440,2440,adults,3,OOCM,0.043025
2440,2440,adults,3,OCOM,0.052564
2440,2440,adults,3,OMOC,0.052408
2440,2440,adults,3,OCCO,0.049999
2440,2440,adults,3,CCOO,0.066315
2440,2440,adults,3,COCO,0.059301
2440,2440,adults,3,COOM,0.058839
2450,2450,monkeys,0,OOMC,0.268053
2450,2450,monkeys,0,OMCO,0.235122
2450,2450,monkeys,0,OOCM,0.170514
2450,2450,monkeys,0,OCOM,0.164992
2450,2450,monkeys,0,OMOC,0.112189
2450,2450,monkeys,0,OCCO,0.025581
2450,2450,monkeys,0,CCOO,0.014398
2450,2450,monkeys,0,COCO,0.003820
2450,2450,monkeys,0,COOM,0.005331
2450,2450,kids,1,OOMC,0.414003
2450,2450,kids,1,OMCO,0.048105
2450,2450,kids,1,OOCM,0.191457
2450,2450,kids,1,OCOM,0.036694
2450,2450,kids,1,OMOC,0.054324
2450,2450,kids,1,OCCO,0.086218
2450,2450,kids,1,CCOO,0.038880
2450,2450,kids,1,COCO,0.060955
2450,2450,kids,1,COOM,0.069365
2450,2450,tsimane,2,OOMC,0.374757
2450,2450,tsimane,2,OMCO,0.020896
2450,2450,tsimane,2,OOCM,0.368667
2450,2450,tsimane,2,OCOM,0.041699
2450,2450,tsimane,2,OMOC,0.040473
2450,2450,tsimane,2,OCCO,0.033813
2450,2450,tsimane,2,CCOO,0.030653
2450,2450,tsimane,2,COCO,0.026406
2450,2450,tsimane,2,COOM,0.062637
2450,2450,adults,3,OOMC,0.779440
2450,2450,adults,3,OMCO,0.015204
2450,2450,adults,3,OOCM,0.047055
2450,2450,adults,3,OCOM,0.008110
2450,2450,adults,3,OMOC,0.033520
2450,2450,adults,3,OCCO,0.021203
2450,2450,adults,3,CCOO,0.032229
2450,2450,adults,3,COCO,0.042798
2450,2450,adults,3,COOM,0.020441
2460,2460,monkeys,0,OOMC,0.125762
2460,2460,monkeys,0,OMCO,0.127693
2460,2460,monkeys,0,OOCM,0.259902
2460,2460,monkeys,0,OCOM,0.084393
2460,2460,monkeys,0,OMOC,0.226586
2460,2460,monkeys,0,OCCO,0.079349
2460,2460,monkeys,0,CCOO,0.026494
2460,2460,monkeys,0,COCO,0.015318
2460,2460,monkeys,0,COOM,0.054503
2460,2460,kids,1,OOMC,0.274669
2460,2460,kids,1,OMCO,0.080809
2460,2460,kids,1,OOCM,0.260931
2460,2460,kids,1,OCOM,0.052766
2460,2460,kids,1,OMOC,0.062391
2460,2460,kids,1,OCCO,0.113315
2460,2460,kids,1,CCOO,0.039763
2460,2460,kids,1,COCO,0.078572
2460,2460,kids,1,COOM,0.036784
2460,2460,tsimane,2,OOMC,0.411642
2460,2460,tsimane,2,OMCO,0.037101
2460,2460,tsimane,2,OOCM,0.289831
2460,2460,tsimane,2,OCOM,0.029471
2460,2460,tsimane,2,OMOC,0.025665
2460,2460,tsimane,2,OCCO,0.053829
2460,2460,tsimane,2,CCOO,0.042202
2460,2460,tsimane,2,COCO,0.040817
2460,2460,tsimane,2,COOM,0.069443
2460,2460,adults,3,OOMC,0.643576
2460,2460,adults,3,OMCO,0.047130
2460,2460,adults,3,OOCM,0.058176
2460,2460,adults,3,OCOM,0.019257
2460,2460,adults,3,OMOC,0.031875
2460,2460,adults,3,OCCO,0.033697
2460,2460,adults,3,CCOO,0.032011
2460,2460,adults,3,COCO,0.074061
2460,2460,adults,3,COOM,0.060217
2470,2470,monkeys,0,OOMC,0.181643
2470,2470,monkeys,0,OMCO,0.104938
2470,2470,monkeys,0,OOCM,0.226906
2470,2470,monkeys,0,OCOM,0.079952
2470,2470,monkeys,0,OMOC,0.246582
2470,2470,monkeys,0,OCCO,0.059175
2470,2470,monkeys,0,CCOO,0.038359
2470,2470,monkeys,0,COCO,0.019754
2470,2470,monkeys,0,COOM,0.042692
2470,2470,kids,1,OOMC,0.268597
2470,2470,kids,1,OMCO,0.107294
2470,2470,kids,1,OOCM,0.220107
2470,2470,kids,1,OCOM,0.049598
2470,2470,kids,1,OMOC,0.061636
2470,2470,kids,1,OCCO,0.113795
2470,2470,kids,1,CCOO,0.048813
2470,2470,kids,1,COCO,0.086786
2470,2470,kids,1,COOM,0.043374
2470,2470,tsimane,2,OOMC,0.404500
2470,2470,tsimane,2,OMCO,0.028948
2470,2470,tsimane,2,OOCM,0.273681
2470,2470,tsimane,2,OCOM,0.040664
2470,2470,tsimane,2,OMOC,0.027596
2470,2470,tsimane,2,OCCO,0.051539
2470,2470,tsimane,2,CCOO,0.043995
2470,2470,tsimane,2,COCO,0.053191
2470,2470,tsimane,2,COOM,0.075887
2470,2470,adults,3,OOMC,0.725378
2470,2470,adults,3,OMCO,0.033885
2470,2470,adults,3,OOCM,0.044987
2470,2470,adults,3,OCOM,0.015033
2470,2470,adults,3,OMOC,0.025032
2470,2470,adults,3,OCCO,0.025441
2470,2470,adults,3,CCOO,0.030494
2470,2470,adults,3,COCO,0.058963
2470,2470,adults,3,COOM,0.040787
2480,2480,monkeys,0,OOMC,0.148904
2480,2480,monkeys,0,OMCO,0.096357
2480,2480,monkeys,0,OOCM,0.303874
2480,2480,monkeys,0,OCOM,0.052298
2480,2480,monkeys,0,OMOC,0.229043
2480,2480,monkeys,0,OCCO,0.110430
2480,2480,monkeys,0,CCOO,0.027729
2480,2480,monkeys,0,COCO,0.023216
2480,2480,monkeys,0,COOM,0.008149
2480,2480,kids,1,OOMC,0.314432
2480,2480,kids,1,OMCO,0.060035
2480,2480,kids,1,OOCM,0.179440
2480,2480,kids,1,OCOM,0.045147
2480,2480,kids,1,OMOC,0.066217
2480,2480,kids,1,OCCO,0.128986
2480,2480,kids,1,CCOO,0.047640
2480,2480,kids,1,COCO,0.089612
2480,2480,kids,1,COOM,0.068490
2480,2480,tsimane,2,OOMC,0.470463
2480,2480,tsimane,2,OMCO,0.047745
2480,2480,tsimane,2,OOCM,0.246231
2480,2480,tsimane,2,OCOM,0.040546
2480,2480,tsimane,2,OMOC,0.030144
2480,2480,tsimane,2,OCCO,0.042918
2480,2480,tsimane,2,CCOO,0.025530
2480,2480,tsimane,2,COCO,0.041844
2480,2480,tsimane,2,COOM,0.054579
2480,2480,adults,3,OOMC,0.675969
2480,2480,adults,3,OMCO,0.043700
2480,2480,adults,3,OOCM,0.031943
2480,2480,adults,3,OCOM,0.019259
2480,2480,adults,3,OMOC,0.032573
2480,2480,adults,3,OCCO,0.048879
2480,2480,adults,3,CCOO,0.036969
2480,2480,adults,3,COCO,0.069262
2480,2480,adults,3,COOM,0.041446
2490,2490,monkeys,0,OOMC,0.146130
2490,2490,monkeys,0,OMCO,0.083362
2490,2490,monkeys,0,OOCM,0.390610
2490,2490,monkeys,0,OCOM,0.060619
2490,2490,monkeys,0,OMOC,0.174301
2490,2490,monkeys,0,OCCO,0.097517
2490,2490,monkeys,0,CCOO,0.022333
2490,2490,monkeys,0,COCO,0.018553
2490,2490,monkeys,0,COOM,0.006575
2490,2490,kids,1,OOMC,0.316137
2490,2490,kids,1,OMCO,0.067952
2490,2490,kids,1,OOCM,0.192510
2490,2490,kids,1,OCOM,0.053991
2490,2490,kids,1,OMOC,0.061393
2490,2490,kids,1,OCCO,0.133047
2490,2490,kids,1,CCOO,0.039374
2490,2490,kids,1,COCO,0.077921
2490,2490,kids,1,COOM,0.057675
2490,2490,tsimane,2,OOMC,0.486435
2490,2490,tsimane,2,OMCO,0.038429
2490,2490,tsimane,2,OOCM,0.234856
2490,2490,tsimane,2,OCOM,0.045584
2490,2490,tsimane,2,OMOC,0.032954
2490,2490,tsimane,2,OCCO,0.044676
2490,2490,tsimane,2,CCOO,0.027785
2490,2490,tsimane,2,COCO,0.036848
2490,2490,tsimane,2,COOM,0.052432
2490,2490,adults,3,OOMC,0.684661
2490,2490,adults,3,OMCO,0.042899
2490,2490,adults,3,OOCM,0.024267
2490,2490,adults,3,OCOM,0.017192
2490,2490,adults,3,OMOC,0.031179
2490,2490,adults,3,OCCO,0.048685
2490,2490,adults,3,CCOO,0.037757
2490,2490,adults,3,COCO,0.077360
2490,2490,adults,3,COOM,0.036000
2500,2500,monkeys,0,OOMC,0.138645
2500,2500,monkeys,0,OMCO,0.117823
2500,2500,monkeys,0,OOCM,0.394086
2500,2500,monkeys,0,OCOM,0.071158
2500,2500,monkeys,0,OMOC,0.094106
2500,2500,monkeys,0,OCCO,0.127816
2500,2500,monkeys,0,CCOO,0.025398
2500,2500,monkeys,0,COCO,0.020345
2500,2500,monkeys,0,COOM,0.010623
2500,2500,kids,1,OOMC,0.284325
2500,2500,kids,1,OMCO,0.069389
2500,2500,kids,1,OOCM,0.189011
2500,2500,kids,1,OCOM,0.045559
2500,2500,kids,1,OMOC,0.078433
2500,2500,kids,1,OCCO,0.150106
2500,2500,kids,1,CCOO,0.043628
2500,2500,kids,1,COCO,0.079429
2500,2500,kids,1,COOM,0.060118
2500,2500,tsimane,2,OOMC,0.468146
2500,2500,tsimane,2,OMCO,0.043138
2500,2500,tsimane,2,OOCM,0.256615
2500,2500,tsimane,2,OCOM,0.056834
2500,2500,tsimane,2,OMOC,0.028385
2500,2500,tsimane,2,OCCO,0.041033
2500,2500,tsimane,2,CCOO,0.034792
2500,2500,tsimane,2,COCO,0.027115
2500,2500,tsimane,2,COOM,0.043943
2500,2500,adults,3,OOMC,0.652528
2500,2500,adults,3,OMCO,0.041443
2500,2500,adults,3,OOCM,0.028782
2500,2500,adults,3,OCOM,0.019795
2500,2500,adults,3,OMOC,0.030092
2500,2500,adults,3,OCCO,0.084882
2500,2500,adults,3,CCOO,0.033969
2500,2500,adults,3,COCO,0.074712
2500,2500,adults,3,COOM,0.033798
2510,2510,monkeys,0,OOMC,0.196304
2510,2510,monkeys,0,OMCO,0.075543
2510,2510,monkeys,0,OOCM,0.284570
2510,2510,monkeys,0,OCOM,0.099403
2510,2510,monkeys,0,OMOC,0.130912
2510,2510,monkeys,0,OCCO,0.130779
2510,2510,monkeys,0,CCOO,0.021784
2510,2510,monkeys,0,COCO,0.028828
2510,2510,monkeys,0,COOM,0.031877
2510,2510,kids,1,OOMC,0.251414
2510,2510,kids,1,OMCO,0.067907
2510,2510,kids,1,OOCM,0.201914
2510,2510,kids,1,OCOM,0.038991
2510,2510,kids,1,OMOC,0.105115
2510,2510,kids,1,OCCO,0.132652
2510,2510,kids,1,CCOO,0.053255
2510,2510,kids,1,COCO,0.090034
2510,2510,kids,1,COOM,0.058718
2510,2510,tsimane,2,OOMC,0.416378
2510,2510,tsimane,2,OMCO,0.029867
2510,2510,tsimane,2,OOCM,0.313730
2510,2510,tsimane,2,OCOM,0.052996
2510,2510,tsimane,2,OMOC,0.048227
2510,2510,tsimane,2,OCCO,0.032897
2510,2510,tsimane,2,CCOO,0.028033
2510,2510,tsimane,2,COCO,0.035910
2510,2510,tsimane,2,COOM,0.041963
2510,2510,adults,3,OOMC,0.668676
2510,2510,adults,3,OMCO,0.039021
2510,2510,adults,3,OOCM,0.028336
2510,2510,adults,3,OCOM,0.032638
2510,2510,adults,3,OMOC,0.080967
2510,2510,adults,3,OCCO,0.035594
2510,2510,adults,3,CCOO,0.037383
2510,2510,adults,3,COCO,0.049865
2510,2510,adults,3,COOM,0.027519
2520,2520,monkeys,0,OOMC,0.297467
2520,2520,monkeys,0,OMCO,0.115218
2520,2520,monkeys,0,OOCM,0.180511
2520,2520,monkeys,0,OCOM,0.114344
2520,2520,monkeys,0,OMOC,0.140118
2520,2520,monkeys,0,OCCO,0.068850
2520,2520,monkeys,0,CCOO,0.034336
2520,2520,monkeys,0,COCO,0.030180
2520,2520,monkeys,0,COOM,0.018975
2520,2520,kids,1,OOMC,0.211772
2520,2520,kids,1,OMCO,0.066052
2520,2520,kids,1,OOCM,0.262383
2520,2520,kids,1,OCOM,0.034183
2520,2520,kids,1,OMOC,0.072641
2520,2520,kids,1,OCCO,0.150512
2520,2520,kids,1,CCOO,0.052462
2520,2520,kids,1,COCO,0.087407
2520,2520,kids,1,COOM,0.062587
2520,2520,tsimane,2,OOMC,0.494089
2520,2520,tsimane,2,OMCO,0.029161
2520,2520,tsimane,2,OOCM,0.283246
2520,2520,tsimane,2,OCOM,0.051203
2520,2520,tsimane,2,OMOC,0.036138
2520,2520,tsimane,2,OCCO,0.019728
2520,2520,tsimane,2,CCOO,0.025465
2520,2520,tsimane,2,COCO,0.031588
2520,2520,tsimane,2,COOM,0.029381
2520,2520,adults,3,OOMC,0.626927
2520,2520,adults,3,OMCO,0.046369
2520,2520,adults,3,OOCM,0.034111
2520,2520,adults,3,OCOM,0.031991
2520,2520,adults,3,OMOC,0.105316
2520,2520,adults,3,OCCO,0.039458
2520,2520,adults,3,CCOO,0.039048
2520,2520,adults,3,COCO,0.045522
2520,2520,adults,3,COOM,0.031258
2530,2530,monkeys,0,OOMC,0.307235
2530,2530,monkeys,0,OMCO,0.091043
2530,2530,monkeys,0,OOCM,0.206642
2530,2530,monkeys,0,OCOM,0.112090
2530,2530,monkeys,0,OMOC,0.090881
2530,2530,monkeys,0,OCCO,0.100174
2530,2530,monkeys,0,CCOO,0.025967
2530,2530,monkeys,0,COCO,0.033842
2530,2530,monkeys,0,COOM,0.032125
2530,2530,kids,1,OOMC,0.197107
2530,2530,kids,1,OMCO,0.080294
2530,2530,kids,1,OOCM,0.248584
2530,2530,kids,1,OCOM,0.029120
2530,2530,kids,1,OMOC,0.072506
2530,2530,kids,1,OCCO,0.167596
2530,2530,kids,1,CCOO,0.047214
2530,2530,kids,1,COCO,0.094141
2530,2530,kids,1,COOM,0.063438
2530,2530,tsimane,2,OOMC,0.495910
2530,2530,tsimane,2,OMCO,0.027490
2530,2530,tsimane,2,OOCM,0.283353
2530,2530,tsimane,2,OCOM,0.041051
2530,2530,tsimane,2,OMOC,0.031240
2530,2530,tsimane,2,OCCO,0.023363
2530,2530,tsimane,2,CCOO,0.023138
2530,2530,tsimane,2,COCO,0.040765
2530,2530,tsimane,2,COOM,0.033692
2530,2530,adults,3,OOMC,0.646216
2530,2530,adults,3,OMCO,0.037408
2530,2530,adults,3,OOCM,0.033242
2530,2530,adults,3,OCOM,0.035708
2530,2530,adults,3,OMOC,0.081559
2530,2530,adults,3,OCCO,0.028538
2530,2530,adults,3,CCOO,0.053946
2530,2530,adults,3,COCO,0.052887
2530,2530,adults,3,COOM,0.030496
2540,2540,monkeys,0,OOMC,0.340749
2540,2540,monkeys,0,OMCO,0.088547
2540,2540,monkeys,0,OOCM,0.246810
2540,2540,monkeys,0,OCOM,0.044411
2540,2540,monkeys,0,OMOC,0.095051
2540,2540,monkeys,0,OCCO,0.140094
2540,2540,monkeys,0,CCOO,0.013702
2540,2540,monkeys,0,COCO,0.015639
2540,2540,monkeys,0,COOM,0.014997
2540,2540,kids,1,OOMC,0.231882
2540,2540,kids,1,OMCO,0.089429
2540,2540,kids,1,OOCM,0.222298
2540,2540,kids,1,OCOM,0.031726
2540,2540,kids,1,OMOC,0.105379
2540,2540,kids,1,OCCO,0.144350
2540,2540,kids,1,CCOO,0.039816
2540,2540,kids,1,COCO,0.080669
2540,2540,kids,1,COOM,0.054451
2540,2540,tsimane,2,OOMC,0.520433
2540,2540,tsimane,2,OMCO,0.029053
2540,2540,tsimane,2,OOCM,0.261947
2540,2540,tsimane,2,OCOM,0.030993
2540,2540,tsimane,2,OMOC,0.026476
2540,2540,tsimane,2,OCCO,0.025512
2540,2540,tsimane,2,CCOO,0.026631
2540,2540,tsimane,2,COCO,0.043307
2540,2540,tsimane,2,COOM,0.035650
2540,2540,adults,3,OOMC,0.703050
2540,2540,adults,3,OMCO,0.038759
2540,2540,adults,3,OOCM,0.037892
2540,2540,adults,3,OCOM,0.027979
2540,2540,adults,3,OMOC,0.078210
2540,2540,adults,3,OCCO,0.025803
2540,2540,adults,3,CCOO,0.039663
2540,2540,adults,3,COCO,0.026079
2540,2540,adults,3,COOM,0.022564
2550,2550,monkeys,0,OOMC,0.258336
2550,2550,monkeys,0,OMCO,0.088599
2550,2550,monkeys,0,OOCM,0.174997
2550,2550,monkeys,0,OCOM,0.162529
2550,2550,monkeys,0,OMOC,0.134606
2550,2550,monkeys,0,OCCO,0.071047
2550,2550,monkeys,0,CCOO,0.029041
2550,2550,monkeys,0,COCO,0.023193
2550,2550,monkeys,0,COOM,0.057651
2550,2550,kids,1,OOMC,0.258617
2550,2550,kids,1,OMCO,0.095454
2550,2550,kids,1,OOCM,0.200725
2550,2550,kids,1,OCOM,0.043474
2550,2550,kids,1,OMOC,0.111458
2550,2550,kids,1,OCCO,0.132837
2550,2550,kids,1,CCOO,0.043778
2550,2550,kids,1,COCO,0.071689
2550,2550,kids,1,COOM,0.041968
2550,2550,tsimane,2,OOMC,0.540392
2550,2550,tsimane,2,OMCO,0.027796
2550,2550,tsimane,2,OOCM,0.257647
2550,2550,tsimane,2,OCOM,0.028717
2550,2550,tsimane,2,OMOC,0.024120
2550,2550,tsimane,2,OCCO,0.018216
2550,2550,tsimane,2,CCOO,0.023305
2550,2550,tsimane,2,COCO,0.048053
2550,2550,tsimane,2,COOM,0.031754
2550,2550,adults,3,OOMC,0.630785
2550,2550,adults,3,OMCO,0.052529
2550,2550,adults,3,OOCM,0.077955
2550,2550,adults,3,OCOM,0.024667
2550,2550,adults,3,OMOC,0.063076
2550,2550,adults,3,OCCO,0.034033
2550,2550,adults,3,CCOO,0.060435
2550,2550,adults,3,COCO,0.027380
2550,2550,adults,3,COOM,0.029140
2560,2560,monkeys,0,OOMC,0.334766
2560,2560,monkeys,0,OMCO,0.091983
2560,2560,monkeys,0,OOCM,0.178036
2560,2560,monkeys,0,OCOM,0.123752
2560,2560,monkeys,0,OMOC,0.114448
2560,2560,monkeys,0,OCCO,0.068956
