sample,thin_sample,who,value
505,5050,kids,0.019346
505,5050,tsimane,0.002558
505,5050,adults,0.001530
506,5060,monkeys,0.077210
506,5060,kids,0.021031
506,5060,tsimane,0.002277
506,5060,adults,0.002211
507,5070,monkeys,0.079799
507,5070,kids,0.021197
507,5070,tsimane,0.002866
507,5070,adults,0.001342
508,5080,monkeys,0.095459
508,5080,kids,0.019812
508,5080,tsimane,0.001580
508,5080,adults,0.000322
509,5090,monkeys,0.077462
509,5090,kids,0.013855
509,5090,tsimane,0.002308
509,5090,adults,0.001049
510,5100,monkeys,0.083184
510,5100,kids,0.021715
510,5100,tsimane,0.001942
510,5100,adults,0.000064
511,5110,monkeys,0.093184
511,5110,kids,0.018329
511,5110,tsimane,0.000784
511,5110,adults,0.000244
512,5120,monkeys,0.095317
512,5120,kids,0.016895
512,5120,tsimane,0.000825
512,5120,adults,0.000241
513,5130,monkeys,0.091003
513,5130,kids,0.014510
513,5130,tsimane,0.000415
513,5130,adults,0.000376
514,5140,monkeys,0.074707
514,5140,kids,0.013122
514,5140,tsimane,0.001027
514,5140,adults,0.000481
515,5150,monkeys,0.065906
515,5150,kids,0.017402
515,5150,tsimane,0.001911
515,5150,adults,0.000683
516,5160,monkeys,0.068465
516,5160,kids,0.016564
516,5160,tsimane,0.002830
516,5160,adults,0.000173
517,5170,monkeys,0.068465
517,5170,kids,0.016564
517,5170,tsimane,0.002830
517,5170,adults,0.000173
518,5180,monkeys,0.065258
518,5180,kids,0.016547
518,5180,tsimane,0.003427
518,5180,adults,0.000095
519,5190,monkeys,0.065327
519,5190,kids,0.017262
519,5190,tsimane,0.003445
519,5190,adults,0.000086
520,5200,monkeys,0.073451
520,5200,kids,0.015712
520,5200,tsimane,0.002450
520,5200,adults,0.000444
521,5210,monkeys,0.055463
521,5210,kids,0.017111
521,5210,tsimane,0.002970
521,5210,adults,0.000493
522,5220,monkeys,0.061011
522,5220,kids,0.017937
522,5220,tsimane,0.001376
522,5220,adults,0.000030
523,5230,monkeys,0.060805
523,5230,kids,0.021015
523,5230,tsimane,0.002584
523,5230,adults,0.000037
524,5240,monkeys,0.098991
524,5240,kids,0.022747
524,5240,tsimane,0.002538
524,5240,adults,0.001088
525,5250,monkeys,0.095211
525,5250,kids,0.014870
525,5250,tsimane,0.005908
525,5250,adults,0.000114
526,5260,monkeys,0.085709
526,5260,kids,0.012751
526,5260,tsimane,0.000469
526,5260,adults,0.000148
527,5270,monkeys,0.072618
527,5270,kids,0.012666
527,5270,tsimane,0.002882
527,5270,adults,0.000065
528,5280,monkeys,0.073542
528,5280,kids,0.011937
528,5280,tsimane,0.002546
528,5280,adults,0.000068
529,5290,monkeys,0.078194
529,5290,kids,0.011124
529,5290,tsimane,0.002604
529,5290,adults,0.000140
530,5300,monkeys,0.085973
530,5300,kids,0.012297
530,5300,tsimane,0.002670
530,5300,adults,0.000134
531,5310,monkeys,0.090598
531,5310,kids,0.014114
531,5310,tsimane,0.001811
531,5310,adults,0.001272
532,5320,monkeys,0.084845
532,5320,kids,0.011473
532,5320,tsimane,0.003071
532,5320,adults,0.000588
533,5330,monkeys,0.080276
533,5330,kids,0.011343
533,5330,tsimane,0.003186
533,5330,adults,0.000396
534,5340,monkeys,0.077515
534,5340,kids,0.011361
534,5340,tsimane,0.003803
534,5340,adults,0.000522
535,5350,monkeys,0.075817
535,5350,kids,0.011327
535,5350,tsimane,0.002907
535,5350,adults,0.000465
536,5360,monkeys,0.077052
536,5360,kids,0.011079
536,5360,tsimane,0.002352
536,5360,adults,0.000421
537,5370,monkeys,0.085706
537,5370,kids,0.011114
537,5370,tsimane,0.002729
537,5370,adults,0.000159
538,5380,monkeys,0.079319
538,5380,kids,0.011312
538,5380,tsimane,0.002181
538,5380,adults,0.000322
539,5390,monkeys,0.073973
539,5390,kids,0.010432
539,5390,tsimane,0.002905
539,5390,adults,0.000280
540,5400,monkeys,0.070116
540,5400,kids,0.011656
540,5400,tsimane,0.003832
540,5400,adults,0.000317
541,5410,monkeys,0.069292
541,5410,kids,0.011409
541,5410,tsimane,0.002459
541,5410,adults,0.000358
542,5420,monkeys,0.070230
542,5420,kids,0.011859
542,5420,tsimane,0.002797
542,5420,adults,0.000437
543,5430,monkeys,0.066453
543,5430,kids,0.010979
543,5430,tsimane,0.001830
543,5430,adults,0.001044
544,5440,monkeys,0.110487
544,5440,kids,0.009470
544,5440,tsimane,0.002374
544,5440,adults,0.001457
545,5450,monkeys,0.107457
545,5450,kids,0.010316
545,5450,tsimane,0.001840
545,5450,adults,0.001921
546,5460,monkeys,0.106064
546,5460,kids,0.009731
546,5460,tsimane,0.001612
546,5460,adults,0.001743
547,5470,monkeys,0.098485
547,5470,kids,0.008935
547,5470,tsimane,0.001220
547,5470,adults,0.000847
548,5480,monkeys,0.074202
548,5480,kids,0.009646
548,5480,tsimane,0.002934
548,5480,adults,0.000650
549,5490,monkeys,0.074202
549,5490,kids,0.009646
549,5490,tsimane,0.002934
549,5490,adults,0.000650
550,5500,monkeys,0.074202
550,5500,kids,0.009646
550,5500,tsimane,0.002934
550,5500,adults,0.000650
551,5510,monkeys,0.072756
551,5510,kids,0.009969
551,5510,tsimane,0.003170
551,5510,adults,0.000448
552,5520,monkeys,0.073519
552,5520,kids,0.010259
552,5520,tsimane,0.002836
552,5520,adults,0.000528
553,5530,monkeys,0.093738
553,5530,kids,0.012400
553,5530,tsimane,0.001152
553,5530,adults,0.001446
554,5540,monkeys,0.066877
554,5540,kids,0.015113
554,5540,tsimane,0.001539
554,5540,adults,0.000388
555,5550,monkeys,0.065752
555,5550,kids,0.013285
555,5550,tsimane,0.001119
555,5550,adults,0.000243
556,5560,monkeys,0.066381
556,5560,kids,0.013472
556,5560,tsimane,0.001222
556,5560,adults,0.000221
557,5570,monkeys,0.067166
557,5570,kids,0.013953
557,5570,tsimane,0.001875
557,5570,adults,0.000176
558,5580,monkeys,0.065100
558,5580,kids,0.013513
558,5580,tsimane,0.001898
558,5580,adults,0.000221
559,5590,monkeys,0.078085
559,5590,kids,0.019657
559,5590,tsimane,0.001143
559,5590,adults,0.000253
560,5600,monkeys,0.092582
560,5600,kids,0.018515
560,5600,tsimane,0.001187
560,5600,adults,0.000443
561,5610,monkeys,0.098101
561,5610,kids,0.014231
561,5610,tsimane,0.002236
561,5610,adults,0.000688
562,5620,monkeys,0.097664
562,5620,kids,0.014360
562,5620,tsimane,0.002294
562,5620,adults,0.000728
563,5630,monkeys,0.095547
563,5630,kids,0.014758
563,5630,tsimane,0.002490
563,5630,adults,0.000669
564,5640,monkeys,0.094270
564,5640,kids,0.014832
564,5640,tsimane,0.002064
564,5640,adults,0.000813
565,5650,monkeys,0.089318
565,5650,kids,0.015862
565,5650,tsimane,0.002170
565,5650,adults,0.000511
566,5660,monkeys,0.077116
566,5660,kids,0.014074
566,5660,tsimane,0.002032
566,5660,adults,0.000109
567,5670,monkeys,0.072459
567,5670,kids,0.014938
567,5670,tsimane,0.001440
567,5670,adults,0.000038
568,5680,monkeys,0.073517
568,5680,kids,0.014431
568,5680,tsimane,0.005255
568,5680,adults,0.000023
569,5690,monkeys,0.069008
569,5690,kids,0.012091
569,5690,tsimane,0.003317
569,5690,adults,0.000030
570,5700,monkeys,0.069229
570,5700,kids,0.012518
570,5700,tsimane,0.004976
570,5700,adults,0.000052
571,5710,monkeys,0.064816
571,5710,kids,0.015011
571,5710,tsimane,0.004925
571,5710,adults,0.000103
572,5720,monkeys,0.080951
572,5720,kids,0.014510
572,5720,tsimane,0.001286
572,5720,adults,0.000610
573,5730,monkeys,0.069025
573,5730,kids,0.013135
573,5730,tsimane,0.002264
573,5730,adults,0.000179
574,5740,monkeys,0.094159
574,5740,kids,0.015587
574,5740,tsimane,0.001877
574,5740,adults,0.000061
575,5750,monkeys,0.094380
575,5750,kids,0.015929
575,5750,tsimane,0.002124
575,5750,adults,0.000066
576,5760,monkeys,0.095521
576,5760,kids,0.015603
576,5760,tsimane,0.002022
576,5760,adults,0.000069
577,5770,monkeys,0.091641
577,5770,kids,0.018284
577,5770,tsimane,0.005508
577,5770,adults,0.000085
578,5780,monkeys,0.092987
578,5780,kids,0.018052
578,5780,tsimane,0.005653
578,5780,adults,0.000093
579,5790,monkeys,0.094659
579,5790,kids,0.017331
579,5790,tsimane,0.005864
579,5790,adults,0.000103
580,5800,monkeys,0.096049
580,5800,kids,0.017826
580,5800,tsimane,0.006139
580,5800,adults,0.000107
581,5810,monkeys,0.075393
581,5810,kids,0.023794
581,5810,tsimane,0.001118
581,5810,adults,0.000659
582,5820,monkeys,0.076386
582,5820,kids,0.023454
582,5820,tsimane,0.001148
582,5820,adults,0.000640
583,5830,monkeys,0.076150
583,5830,kids,0.023665
583,5830,tsimane,0.000902
583,5830,adults,0.000971
584,5840,monkeys,0.073335
584,5840,kids,0.022956
584,5840,tsimane,0.001000
584,5840,adults,0.001353
585,5850,monkeys,0.073335
585,5850,kids,0.022956
585,5850,tsimane,0.001000
585,5850,adults,0.001353
586,5860,monkeys,0.073335
586,5860,kids,0.022956
586,5860,tsimane,0.001000
586,5860,adults,0.001353
587,5870,monkeys,0.074076
587,5870,kids,0.021206
587,5870,tsimane,0.001106
587,5870,adults,0.000786
588,5880,monkeys,0.081677
588,5880,kids,0.019464
588,5880,tsimane,0.000891
588,5880,adults,0.002620
589,5890,monkeys,0.085293
589,5890,kids,0.018456
589,5890,tsimane,0.000702
589,5890,adults,0.000185
590,5900,monkeys,0.081343
590,5900,kids,0.022035
590,5900,tsimane,0.000591
590,5900,adults,0.000105
591,5910,monkeys,0.076966
591,5910,kids,0.009031
591,5910,tsimane,0.005106
591,5910,adults,0.000031
592,5920,monkeys,0.082698
592,5920,kids,0.012580
592,5920,tsimane,0.000865
592,5920,adults,0.000011
593,5930,monkeys,0.091897
593,5930,kids,0.016670
593,5930,tsimane,0.001183
593,5930,adults,0.000715
594,5940,monkeys,0.064199
594,5940,kids,0.013754
594,5940,tsimane,0.002427
594,5940,adults,0.001253
595,5950,monkeys,0.077078
595,5950,kids,0.019304
595,5950,tsimane,0.001987
595,5950,adults,0.000649
596,5960,monkeys,0.084354
596,5960,kids,0.013480
596,5960,tsimane,0.003185
596,5960,adults,0.001230
597,5970,monkeys,0.086078
597,5970,kids,0.013458
597,5970,tsimane,0.002970
597,5970,adults,0.002152
598,5980,monkeys,0.087213
598,5980,kids,0.012926
598,5980,tsimane,0.002331
598,5980,adults,0.001727
599,5990,monkeys,0.086263
599,5990,kids,0.012976
599,5990,tsimane,0.002632
599,5990,adults,0.001495
600,6000,monkeys,0.088972
600,6000,kids,0.013078
600,6000,tsimane,0.001348
600,6000,adults,0.000711
601,6010,monkeys,0.088615
601,6010,kids,0.012604
601,6010,tsimane,0.001557
601,6010,adults,0.000728
602,6020,monkeys,0.087987
602,6020,kids,0.012666
602,6020,tsimane,0.001613
602,6020,adults,0.000762
603,6030,monkeys,0.089172
603,6030,kids,0.012658
603,6030,tsimane,0.001680
603,6030,adults,0.000735
604,6040,monkeys,0.087782
604,6040,kids,0.012681
604,6040,tsimane,0.001693
604,6040,adults,0.000820
605,6050,monkeys,0.084486
605,6050,kids,0.012866
605,6050,tsimane,0.001756
605,6050,adults,0.001188
606,6060,monkeys,0.070112
606,6060,kids,0.016434
606,6060,tsimane,0.001643
606,6060,adults,0.000421
607,6070,monkeys,0.083242
607,6070,kids,0.017527
607,6070,tsimane,0.001762
607,6070,adults,0.000935
608,6080,monkeys,0.079066
608,6080,kids,0.017352
608,6080,tsimane,0.001609
608,6080,adults,0.001000
609,6090,monkeys,0.074524
609,6090,kids,0.016709
609,6090,tsimane,0.001579
609,6090,adults,0.001053
610,6100,monkeys,0.072990
610,6100,kids,0.017303
610,6100,tsimane,0.001514
610,6100,adults,0.000959
611,6110,monkeys,0.073368
611,6110,kids,0.017289
611,6110,tsimane,0.001925
611,6110,adults,0.000967
612,6120,monkeys,0.075501
612,6120,kids,0.013069
612,6120,tsimane,0.001420
612,6120,adults,0.000778
613,6130,monkeys,0.075501
613,6130,kids,0.013069
613,6130,tsimane,0.001420
613,6130,adults,0.000778
614,6140,monkeys,0.076234
614,6140,kids,0.013058
614,6140,tsimane,0.001415
614,6140,adults,0.000777
615,6150,monkeys,0.081791
615,6150,kids,0.010505
615,6150,tsimane,0.001069
615,6150,adults,0.001166
616,6160,monkeys,0.081119
616,6160,kids,0.009959
616,6160,tsimane,0.001436
616,6160,adults,0.001194
617,6170,monkeys,0.076445
617,6170,kids,0.008135
617,6170,tsimane,0.001773
617,6170,adults,0.000924
618,6180,monkeys,0.081304
618,6180,kids,0.009118
618,6180,tsimane,0.001339
618,6180,adults,0.003632
619,6190,monkeys,0.080430
619,6190,kids,0.009045
619,6190,tsimane,0.001423
619,6190,adults,0.003802
620,6200,monkeys,0.081541
620,6200,kids,0.009160
620,6200,tsimane,0.001127
620,6200,adults,0.002304
621,6210,monkeys,0.081016
621,6210,kids,0.009112
621,6210,tsimane,0.001298
621,6210,adults,0.002303
622,6220,monkeys,0.080072
622,6220,kids,0.009496
622,6220,tsimane,0.001662
622,6220,adults,0.003056
623,6230,monkeys,0.080072
623,6230,kids,0.009496
623,6230,tsimane,0.001662
623,6230,adults,0.003056
624,6240,monkeys,0.079646
624,6240,kids,0.009558
624,6240,tsimane,0.001677
624,6240,adults,0.003521
625,6250,monkeys,0.076466
625,6250,kids,0.016237
625,6250,tsimane,0.002079
625,6250,adults,0.000145
626,6260,monkeys,0.077296
626,6260,kids,0.017420
626,6260,tsimane,0.002549
626,6260,adults,0.000261
627,6270,monkeys,0.077128
627,6270,kids,0.014713
627,6270,tsimane,0.001789
627,6270,adults,0.000049
628,6280,monkeys,0.078108
628,6280,kids,0.011928
628,6280,tsimane,0.003925
628,6280,adults,0.000095
629,6290,monkeys,0.083961
629,6290,kids,0.012503
629,6290,tsimane,0.005666
629,6290,adults,0.000115
630,6300,monkeys,0.082861
630,6300,kids,0.012320
630,6300,tsimane,0.006534
630,6300,adults,0.000135
631,6310,monkeys,0.084728
631,6310,kids,0.011418
631,6310,tsimane,0.002026
631,6310,adults,0.000419
632,6320,monkeys,0.086884
632,6320,kids,0.013624
632,6320,tsimane,0.001787
632,6320,adults,0.001299
633,6330,monkeys,0.079543
633,6330,kids,0.012810
633,6330,tsimane,0.001920
633,6330,adults,0.001442
634,6340,monkeys,0.077832
634,6340,kids,0.014058
634,6340,tsimane,0.001399
634,6340,adults,0.001350
635,6350,monkeys,0.086128
635,6350,kids,0.011539
635,6350,tsimane,0.000793
635,6350,adults,0.000617
636,6360,monkeys,0.085701
636,6360,kids,0.009995
636,6360,tsimane,0.001309
636,6360,adults,0.000401
637,6370,monkeys,0.084996
637,6370,kids,0.010484
637,6370,tsimane,0.001194
637,6370,adults,0.000404
638,6380,monkeys,0.074505
638,6380,kids,0.010749
638,6380,tsimane,0.001170
638,6380,adults,0.001120
639,6390,monkeys,0.077576
639,6390,kids,0.010580
639,6390,tsimane,0.001057
639,6390,adults,0.001286
640,6400,monkeys,0.076796
640,6400,kids,0.010403
640,6400,tsimane,0.001085
640,6400,adults,0.001753
641,6410,monkeys,0.076495
641,6410,kids,0.010257
641,6410,tsimane,0.001089
641,6410,adults,0.001661
642,6420,monkeys,0.076495
642,6420,kids,0.010257
642,6420,tsimane,0.001089
642,6420,adults,0.001661
643,6430,monkeys,0.075698
643,6430,kids,0.010184
643,6430,tsimane,0.001118
643,6430,adults,0.001708
644,6440,monkeys,0.077337
644,6440,kids,0.010193
644,6440,tsimane,0.000916
644,6440,adults,0.001992
645,6450,monkeys,0.077018
645,6450,kids,0.010380
645,6450,tsimane,0.000919
645,6450,adults,0.002470
646,6460,monkeys,0.068466
646,6460,kids,0.010169
646,6460,tsimane,0.002097
646,6460,adults,0.000292
647,6470,monkeys,0.069318
647,6470,kids,0.010118
647,6470,tsimane,0.002047
647,6470,adults,0.000294
648,6480,monkeys,0.091801
648,6480,kids,0.011085
648,6480,tsimane,0.001568
648,6480,adults,0.000116
649,6490,monkeys,0.091674
649,6490,kids,0.010844
649,6490,tsimane,0.001847
649,6490,adults,0.000066
650,6500,monkeys,0.084875
650,6500,kids,0.011052
650,6500,tsimane,0.000844
650,6500,adults,0.000044
651,6510,monkeys,0.084146
651,6510,kids,0.010835
651,6510,tsimane,0.000790
651,6510,adults,0.000048
652,6520,monkeys,0.082604
652,6520,kids,0.011008
652,6520,tsimane,0.000878
652,6520,adults,0.000057
653,6530,monkeys,0.084667
653,6530,kids,0.011210
653,6530,tsimane,0.001093
653,6530,adults,0.000038
654,6540,monkeys,0.082442
654,6540,kids,0.011263
654,6540,tsimane,0.001133
654,6540,adults,0.000031
655,6550,monkeys,0.084607
655,6550,kids,0.011621
655,6550,tsimane,0.001294
655,6550,adults,0.000025
656,6560,monkeys,0.083498
656,6560,kids,0.011656
656,6560,tsimane,0.001500
656,6560,adults,0.000026
657,6570,monkeys,0.100329
657,6570,kids,0.009815
657,6570,tsimane,0.001271
657,6570,adults,0.000979
658,6580,monkeys,0.098441
658,6580,kids,0.009785
658,6580,tsimane,0.001616
658,6580,adults,0.000767
659,6590,monkeys,0.100111
659,6590,kids,0.009705
659,6590,tsimane,0.001685
659,6590,adults,0.000800
660,6600,monkeys,0.100409
660,6600,kids,0.009718
660,6600,tsimane,0.001661
660,6600,adults,0.000810
661,6610,monkeys,0.105591
661,6610,kids,0.010040
661,6610,tsimane,0.001474
661,6610,adults,0.000776
662,6620,monkeys,0.102967
662,6620,kids,0.010047
662,6620,tsimane,0.001473
662,6620,adults,0.000837
663,6630,monkeys,0.102967
663,6630,kids,0.010047
663,6630,tsimane,0.001473
663,6630,adults,0.000837
664,6640,monkeys,0.103520
664,6640,kids,0.010230
664,6640,tsimane,0.001495
664,6640,adults,0.000939
665,6650,monkeys,0.112904
665,6650,kids,0.009827
665,6650,tsimane,0.002703
665,6650,adults,0.000538
666,6660,monkeys,0.112016
666,6660,kids,0.010007
666,6660,tsimane,0.003440
666,6660,adults,0.000466
667,6670,monkeys,0.111339
667,6670,kids,0.009705
667,6670,tsimane,0.004240
667,6670,adults,0.000565
668,6680,monkeys,0.113055
668,6680,kids,0.009745
668,6680,tsimane,0.004604
668,6680,adults,0.000444
669,6690,monkeys,0.113055
669,6690,kids,0.009745
669,6690,tsimane,0.004604
669,6690,adults,0.000444
670,6700,monkeys,0.111681
670,6700,kids,0.009583
670,6700,tsimane,0.005129
670,6700,adults,0.000477
671,6710,monkeys,0.111681
671,6710,kids,0.009583
671,6710,tsimane,0.005129
671,6710,adults,0.000477
672,6720,monkeys,0.117065
672,6720,kids,0.010323
672,6720,tsimane,0.002980
672,6720,adults,0.001425
673,6730,monkeys,0.115882
673,6730,kids,0.010143
673,6730,tsimane,0.002657
673,6730,adults,0.001990
674,6740,monkeys,0.069044
674,6740,kids,0.013692
674,6740,tsimane,0.003129
674,6740,adults,0.000407
675,6750,monkeys,0.095961
675,6750,kids,0.020550
675,6750,tsimane,0.001113
675,6750,adults,0.000276
676,6760,monkeys,0.067318
676,6760,kids,0.014662
676,6760,tsimane,0.001618
676,6760,adults,0.000806
677,6770,monkeys,0.076223
677,6770,kids,0.012947
677,6770,tsimane,0.003343
677,6770,adults,0.000972
678,6780,monkeys,0.087715
678,6780,kids,0.011525
678,6780,tsimane,0.003063
678,6780,adults,0.004115
679,6790,monkeys,0.086526
679,6790,kids,0.011598
679,6790,tsimane,0.003156
679,6790,adults,0.004659
680,6800,monkeys,0.086571
680,6800,kids,0.011269
680,6800,tsimane,0.003102
680,6800,adults,0.005593
681,6810,monkeys,0.086460
681,6810,kids,0.011271
681,6810,tsimane,0.003007
681,6810,adults,0.006190
682,6820,monkeys,0.088240
682,6820,kids,0.010917
682,6820,tsimane,0.003309
682,6820,adults,0.005753
683,6830,monkeys,0.083464
683,6830,kids,0.010752
683,6830,tsimane,0.003511
683,6830,adults,0.005030
684,6840,monkeys,0.081318
684,6840,kids,0.010776
684,6840,tsimane,0.003340
684,6840,adults,0.005453
685,6850,monkeys,0.075616
685,6850,kids,0.010040
685,6850,tsimane,0.002372
685,6850,adults,0.003448
686,6860,monkeys,0.076193
686,6860,kids,0.010048
686,6860,tsimane,0.002478
686,6860,adults,0.003154
687,6870,monkeys,0.076307
687,6870,kids,0.010356
687,6870,tsimane,0.001803
687,6870,adults,0.001626
688,6880,monkeys,0.080164
688,6880,kids,0.011565
688,6880,tsimane,0.001563
688,6880,adults,0.000871
689,6890,monkeys,0.080375
689,6890,kids,0.011433
689,6890,tsimane,0.001529
689,6890,adults,0.001110
690,6900,monkeys,0.080705
690,6900,kids,0.010811
690,6900,tsimane,0.001803
690,6900,adults,0.001821
691,6910,monkeys,0.075570
691,6910,kids,0.011283
691,6910,tsimane,0.003239
691,6910,adults,0.001462
692,6920,monkeys,0.074001
692,6920,kids,0.008793
692,6920,tsimane,0.004246
692,6920,adults,0.000972
693,6930,monkeys,0.073251
693,6930,kids,0.008770
693,6930,tsimane,0.004024
693,6930,adults,0.000998
694,6940,monkeys,0.069772
694,6940,kids,0.009531
694,6940,tsimane,0.005551
694,6940,adults,0.001360
695,6950,monkeys,0.070126
695,6950,kids,0.009421
695,6950,tsimane,0.005464
695,6950,adults,0.001106
696,6960,monkeys,0.069040
696,6960,kids,0.009260
696,6960,tsimane,0.001845
696,6960,adults,0.002292
697,6970,monkeys,0.073800
697,6970,kids,0.010197
697,6970,tsimane,0.003371
697,6970,adults,0.000085
698,6980,monkeys,0.072899
698,6980,kids,0.011379
698,6980,tsimane,0.004223
698,6980,adults,0.000101
699,6990,monkeys,0.074110
699,6990,kids,0.010746
699,6990,tsimane,0.004393
699,6990,adults,0.000312
700,7000,monkeys,0.076743
700,7000,kids,0.010644
700,7000,tsimane,0.002796
700,7000,adults,0.000199
701,7010,monkeys,0.081326
701,7010,kids,0.012782
701,7010,tsimane,0.000768
701,7010,adults,0.000798
702,7020,monkeys,0.090660
702,7020,kids,0.011639
702,7020,tsimane,0.003842
702,7020,adults,0.001015
703,7030,monkeys,0.087663
703,7030,kids,0.010771
703,7030,tsimane,0.003820
703,7030,adults,0.002166
704,7040,monkeys,0.075296
704,7040,kids,0.018897
704,7040,tsimane,0.000997
704,7040,adults,0.000364
705,7050,monkeys,0.076766
705,7050,kids,0.018740
705,7050,tsimane,0.001043
705,7050,adults,0.000360
706,7060,monkeys,0.076766
706,7060,kids,0.018740
706,7060,tsimane,0.001043
706,7060,adults,0.000360
707,7070,monkeys,0.078744
707,7070,kids,0.018818
707,7070,tsimane,0.000862
707,7070,adults,0.000350
708,7080,monkeys,0.086666
708,7080,kids,0.017888
708,7080,tsimane,0.000946
708,7080,adults,0.000333
709,7090,monkeys,0.085145
709,7090,kids,0.017597
709,7090,tsimane,0.000855
709,7090,adults,0.000629
710,7100,monkeys,0.081944
710,7100,kids,0.017904
710,7100,tsimane,0.000756
710,7100,adults,0.000555
711,7110,monkeys,0.081944
711,7110,kids,0.017904
711,7110,tsimane,0.000756
711,7110,adults,0.000555
712,7120,monkeys,0.081545
712,7120,kids,0.017558
712,7120,tsimane,0.000812
712,7120,adults,0.000630
713,7130,monkeys,0.081249
713,7130,kids,0.017799
713,7130,tsimane,0.000777
713,7130,adults,0.000573
714,7140,monkeys,0.081249
714,7140,kids,0.017799
714,7140,tsimane,0.000777
714,7140,adults,0.000573
715,7150,monkeys,0.082204
715,7150,kids,0.015809
715,7150,tsimane,0.000847
715,7150,adults,0.000480
716,7160,monkeys,0.082037
716,7160,kids,0.015755
716,7160,tsimane,0.000838
716,7160,adults,0.000480
717,7170,monkeys,0.079727
717,7170,kids,0.011668
717,7170,tsimane,0.001081
717,7170,adults,0.001019
718,7180,monkeys,0.077225
718,7180,kids,0.011697
718,7180,tsimane,0.000957
718,7180,adults,0.000937
719,7190,monkeys,0.079666
719,7190,kids,0.012143
719,7190,tsimane,0.001020
719,7190,adults,0.000934
720,7200,monkeys,0.096465
720,7200,kids,0.022182
720,7200,tsimane,0.003244
720,7200,adults,0.000514
721,7210,monkeys,0.067941
721,7210,kids,0.010218
721,7210,tsimane,0.001295
721,7210,adults,0.001316
722,7220,monkeys,0.075587
722,7220,kids,0.007949
722,7220,tsimane,0.004506
722,7220,adults,0.003012
723,7230,monkeys,0.078368
723,7230,kids,0.007787
723,7230,tsimane,0.004576
723,7230,adults,0.002845
724,7240,monkeys,0.078607
724,7240,kids,0.007849
724,7240,tsimane,0.004898
724,7240,adults,0.002746
725,7250,monkeys,0.079042
725,7250,kids,0.007911
725,7250,tsimane,0.004948
725,7250,adults,0.002566
726,7260,monkeys,0.080786
726,7260,kids,0.007702
726,7260,tsimane,0.004503
726,7260,adults,0.002306
727,7270,monkeys,0.081472
727,7270,kids,0.007556
727,7270,tsimane,0.003719
727,7270,adults,0.002386
728,7280,monkeys,0.081901
728,7280,kids,0.007675
728,7280,tsimane,0.003845
728,7280,adults,0.001998
729,7290,monkeys,0.080141
729,7290,kids,0.007586
729,7290,tsimane,0.003532
729,7290,adults,0.002255
730,7300,monkeys,0.084906
730,7300,kids,0.007274
730,7300,tsimane,0.004285
730,7300,adults,0.002307
731,7310,monkeys,0.089171
731,7310,kids,0.007555
731,7310,tsimane,0.002086
731,7310,adults,0.000790
732,7320,monkeys,0.088483
732,7320,kids,0.007567
732,7320,tsimane,0.001957
732,7320,adults,0.000820
733,7330,monkeys,0.091140
733,7330,kids,0.007246
733,7330,tsimane,0.001945
733,7330,adults,0.000949
734,7340,monkeys,0.090437
734,7340,kids,0.007180
734,7340,tsimane,0.001985
734,7340,adults,0.001070
735,7350,monkeys,0.076646
735,7350,kids,0.008306
735,7350,tsimane,0.001369
735,7350,adults,0.003011
736,7360,monkeys,0.076331
736,7360,kids,0.007965
736,7360,tsimane,0.001646
736,7360,adults,0.002697
737,7370,monkeys,0.076671
737,7370,kids,0.008077
737,7370,tsimane,0.001648
737,7370,adults,0.002594
738,7380,monkeys,0.076671
738,7380,kids,0.008077
738,7380,tsimane,0.001648
738,7380,adults,0.002594
739,7390,monkeys,0.076671
739,7390,kids,0.008077
739,7390,tsimane,0.001648
739,7390,adults,0.002594
740,7400,monkeys,0.076671
740,7400,kids,0.008077
740,7400,tsimane,0.001648
740,7400,adults,0.002594
741,7410,monkeys,0.076671
741,7410,kids,0.008077
741,7410,tsimane,0.001648
741,7410,adults,0.002594
742,7420,monkeys,0.075005
742,7420,kids,0.008148
742,7420,tsimane,0.001915
742,7420,adults,0.003054
743,7430,monkeys,0.071639
743,7430,kids,0.008301
743,7430,tsimane,0.001983
743,7430,adults,0.002049
744,7440,monkeys,0.079449
744,7440,kids,0.009082
744,7440,tsimane,0.002944
744,7440,adults,0.001323
745,7450,monkeys,0.079537
745,7450,kids,0.011398
745,7450,tsimane,0.001452
745,7450,adults,0.002316
746,7460,monkeys,0.085596
746,7460,kids,0.012834
746,7460,tsimane,0.000792
746,7460,adults,0.001485
747,7470,monkeys,0.095085
747,7470,kids,0.015631
747,7470,tsimane,0.001677
747,7470,adults,0.000238
748,7480,monkeys,0.096350
748,7480,kids,0.015623
748,7480,tsimane,0.001833
748,7480,adults,0.000232
749,7490,monkeys,0.096695
749,7490,kids,0.014736
749,7490,tsimane,0.001727
749,7490,adults,0.000226
750,7500,monkeys,0.072940
750,7500,kids,0.014083
750,7500,tsimane,0.001434
750,7500,adults,0.000489
751,7510,monkeys,0.073334
751,7510,kids,0.013408
751,7510,tsimane,0.001239
751,7510,adults,0.000538
752,7520,monkeys,0.074696
752,7520,kids,0.013101
752,7520,tsimane,0.000997
752,7520,adults,0.000742
753,7530,monkeys,0.075067
753,7530,kids,0.015011
753,7530,tsimane,0.001504
753,7530,adults,0.000220
754,7540,monkeys,0.073365
754,7540,kids,0.014988
754,7540,tsimane,0.001516
754,7540,adults,0.000238
