sample,thin_sample,who,part,which,value
2600,2600,kids,1,OOCM,0.188187
2600,2600,kids,1,OCOM,0.093474
2600,2600,kids,1,OMOC,0.060729
2600,2600,kids,1,OCCO,0.069681
2600,2600,kids,1,CCOO,0.054560
2600,2600,kids,1,COCO,0.068562
2600,2600,kids,1,COOM,0.075666
2600,2600,tsimane,2,OOMC,0.486239
2600,2600,tsimane,2,OMCO,0.033174
2600,2600,tsimane,2,OOCM,0.210236
2600,2600,tsimane,2,OCOM,0.069854
2600,2600,tsimane,2,OMOC,0.028635
2600,2600,tsimane,2,OCCO,0.052590
2600,2600,tsimane,2,CCOO,0.064878
2600,2600,tsimane,2,COCO,0.032325
2600,2600,tsimane,2,COOM,0.022067
2600,2600,adults,3,OOMC,0.852490
2600,2600,adults,3,OMCO,0.017831
2600,2600,adults,3,OOCM,0.030258
2600,2600,adults,3,OCOM,0.015927
2600,2600,adults,3,OMOC,0.016251
2600,2600,adults,3,OCCO,0.007851
2600,2600,adults,3,CCOO,0.015523
2600,2600,adults,3,COCO,0.018444
2600,2600,adults,3,COOM,0.025425
2650,2650,monkeys,0,OOMC,0.228632
2650,2650,monkeys,0,OMCO,0.048807
2650,2650,monkeys,0,OOCM,0.244724
2650,2650,monkeys,0,OCOM,0.113861
2650,2650,monkeys,0,OMOC,0.042623
2650,2650,monkeys,0,OCCO,0.194885
2650,2650,monkeys,0,CCOO,0.065203
2650,2650,monkeys,0,COCO,0.036625
2650,2650,monkeys,0,COOM,0.024641
2650,2650,kids,1,OOMC,0.343717
2650,2650,kids,1,OMCO,0.049777
2650,2650,kids,1,OOCM,0.123164
2650,2650,kids,1,OCOM,0.154553
2650,2650,kids,1,OMOC,0.060491
2650,2650,kids,1,OCCO,0.099965
2650,2650,kids,1,CCOO,0.041620
2650,2650,kids,1,COCO,0.078863
2650,2650,kids,1,COOM,0.047851
2650,2650,tsimane,2,OOMC,0.447386
2650,2650,tsimane,2,OMCO,0.031445
2650,2650,tsimane,2,OOCM,0.271142
2650,2650,tsimane,2,OCOM,0.069568
2650,2650,tsimane,2,OMOC,0.026394
2650,2650,tsimane,2,OCCO,0.039008
2650,2650,tsimane,2,CCOO,0.047540
2650,2650,tsimane,2,COCO,0.024094
2650,2650,tsimane,2,COOM,0.043423
2650,2650,adults,3,OOMC,0.818697
2650,2650,adults,3,OMCO,0.014750
2650,2650,adults,3,OOCM,0.032886
2650,2650,adults,3,OCOM,0.016513
2650,2650,adults,3,OMOC,0.026598
2650,2650,adults,3,OCCO,0.010967
2650,2650,adults,3,CCOO,0.019156
2650,2650,adults,3,COCO,0.015499
2650,2650,adults,3,COOM,0.044934
2700,2700,monkeys,0,OOMC,0.117719
2700,2700,monkeys,0,OMCO,0.057008
2700,2700,monkeys,0,OOCM,0.176951
2700,2700,monkeys,0,OCOM,0.329491
2700,2700,monkeys,0,OMOC,0.026324
2700,2700,monkeys,0,OCCO,0.180360
2700,2700,monkeys,0,CCOO,0.051339
2700,2700,monkeys,0,COCO,0.054185
2700,2700,monkeys,0,COOM,0.006622
2700,2700,kids,1,OOMC,0.357718
2700,2700,kids,1,OMCO,0.035942
2700,2700,kids,1,OOCM,0.143579
2700,2700,kids,1,OCOM,0.168294
2700,2700,kids,1,OMOC,0.054582
2700,2700,kids,1,OCCO,0.107857
2700,2700,kids,1,CCOO,0.060656
2700,2700,kids,1,COCO,0.041868
2700,2700,kids,1,COOM,0.029504
2700,2700,tsimane,2,OOMC,0.463673
2700,2700,tsimane,2,OMCO,0.028781
2700,2700,tsimane,2,OOCM,0.234553
2700,2700,tsimane,2,OCOM,0.097368
2700,2700,tsimane,2,OMOC,0.030829
2700,2700,tsimane,2,OCCO,0.026680
2700,2700,tsimane,2,CCOO,0.049283
2700,2700,tsimane,2,COCO,0.031387
2700,2700,tsimane,2,COOM,0.037446
2700,2700,adults,3,OOMC,0.777691
2700,2700,adults,3,OMCO,0.017033
2700,2700,adults,3,OOCM,0.040606
2700,2700,adults,3,OCOM,0.035242
2700,2700,adults,3,OMOC,0.031223
2700,2700,adults,3,OCCO,0.016224
2700,2700,adults,3,CCOO,0.010746
2700,2700,adults,3,COCO,0.011208
2700,2700,adults,3,COOM,0.060028
2750,2750,monkeys,0,OOMC,0.227961
2750,2750,monkeys,0,OMCO,0.064382
2750,2750,monkeys,0,OOCM,0.198162
2750,2750,monkeys,0,OCOM,0.115314
2750,2750,monkeys,0,OMOC,0.043005
2750,2750,monkeys,0,OCCO,0.187592
2750,2750,monkeys,0,CCOO,0.057653
2750,2750,monkeys,0,COCO,0.072385
2750,2750,monkeys,0,COOM,0.033547
2750,2750,kids,1,OOMC,0.406999
2750,2750,kids,1,OMCO,0.028319
2750,2750,kids,1,OOCM,0.104152
2750,2750,kids,1,OCOM,0.172728
2750,2750,kids,1,OMOC,0.056482
2750,2750,kids,1,OCCO,0.072155
2750,2750,kids,1,CCOO,0.056788
2750,2750,kids,1,COCO,0.070839
2750,2750,kids,1,COOM,0.031539
2750,2750,tsimane,2,OOMC,0.530598
2750,2750,tsimane,2,OMCO,0.015721
2750,2750,tsimane,2,OOCM,0.230182
2750,2750,tsimane,2,OCOM,0.076282
2750,2750,tsimane,2,OMOC,0.020563
2750,2750,tsimane,2,OCCO,0.028524
2750,2750,tsimane,2,CCOO,0.030982
2750,2750,tsimane,2,COCO,0.025437
2750,2750,tsimane,2,COOM,0.041711
2750,2750,adults,3,OOMC,0.842015
2750,2750,adults,3,OMCO,0.017118
2750,2750,adults,3,OOCM,0.023579
2750,2750,adults,3,OCOM,0.011016
2750,2750,adults,3,OMOC,0.018615
2750,2750,adults,3,OCCO,0.018734
2750,2750,adults,3,CCOO,0.011507
2750,2750,adults,3,COCO,0.009827
2750,2750,adults,3,COOM,0.047589
2800,2800,monkeys,0,OOMC,0.204644
2800,2800,monkeys,0,OMCO,0.099173
2800,2800,monkeys,0,OOCM,0.142421
2800,2800,monkeys,0,OCOM,0.035598
2800,2800,monkeys,0,OMOC,0.122838
2800,2800,monkeys,0,OCCO,0.038266
2800,2800,monkeys,0,CCOO,0.085377
2800,2800,monkeys,0,COCO,0.144781
2800,2800,monkeys,0,COOM,0.126902
2800,2800,kids,1,OOMC,0.435291
2800,2800,kids,1,OMCO,0.040874
2800,2800,kids,1,OOCM,0.115954
2800,2800,kids,1,OCOM,0.073513
2800,2800,kids,1,OMOC,0.059499
2800,2800,kids,1,OCCO,0.060925
2800,2800,kids,1,CCOO,0.045355
2800,2800,kids,1,COCO,0.116588
2800,2800,kids,1,COOM,0.052002
2800,2800,tsimane,2,OOMC,0.575932
2800,2800,tsimane,2,OMCO,0.028344
2800,2800,tsimane,2,OOCM,0.159140
2800,2800,tsimane,2,OCOM,0.088040
2800,2800,tsimane,2,OMOC,0.022620
2800,2800,tsimane,2,OCCO,0.039582
2800,2800,tsimane,2,CCOO,0.021921
2800,2800,tsimane,2,COCO,0.023007
2800,2800,tsimane,2,COOM,0.041414
2800,2800,adults,3,OOMC,0.817337
2800,2800,adults,3,OMCO,0.020337
2800,2800,adults,3,OOCM,0.037856
2800,2800,adults,3,OCOM,0.024067
2800,2800,adults,3,OMOC,0.020582
2800,2800,adults,3,OCCO,0.014642
2800,2800,adults,3,CCOO,0.020221
2800,2800,adults,3,COCO,0.019147
2800,2800,adults,3,COOM,0.025811
2850,2850,monkeys,0,OOMC,0.107412
2850,2850,monkeys,0,OMCO,0.042414
2850,2850,monkeys,0,OOCM,0.191309
2850,2850,monkeys,0,OCOM,0.138581
2850,2850,monkeys,0,OMOC,0.293853
2850,2850,monkeys,0,OCCO,0.062929
2850,2850,monkeys,0,CCOO,0.031587
2850,2850,monkeys,0,COCO,0.046065
2850,2850,monkeys,0,COOM,0.085849
2850,2850,kids,1,OOMC,0.322564
2850,2850,kids,1,OMCO,0.069883
2850,2850,kids,1,OOCM,0.163433
2850,2850,kids,1,OCOM,0.097467
2850,2850,kids,1,OMOC,0.066947
2850,2850,kids,1,OCCO,0.090847
2850,2850,kids,1,CCOO,0.058268
2850,2850,kids,1,COCO,0.070894
2850,2850,kids,1,COOM,0.059695
2850,2850,tsimane,2,OOMC,0.565763
2850,2850,tsimane,2,OMCO,0.038807
2850,2850,tsimane,2,OOCM,0.114643
2850,2850,tsimane,2,OCOM,0.066111
2850,2850,tsimane,2,OMOC,0.059314
2850,2850,tsimane,2,OCCO,0.033612
2850,2850,tsimane,2,CCOO,0.041566
2850,2850,tsimane,2,COCO,0.024080
2850,2850,tsimane,2,COOM,0.056104
2850,2850,adults,3,OOMC,0.833585
2850,2850,adults,3,OMCO,0.022747
2850,2850,adults,3,OOCM,0.074626
2850,2850,adults,3,OCOM,0.011312
2850,2850,adults,3,OMOC,0.011506
2850,2850,adults,3,OCCO,0.008014
2850,2850,adults,3,CCOO,0.009004
2850,2850,adults,3,COCO,0.011330
2850,2850,adults,3,COOM,0.017876
2900,2900,monkeys,0,OOMC,0.108812
2900,2900,monkeys,0,OMCO,0.113831
2900,2900,monkeys,0,OOCM,0.142797
2900,2900,monkeys,0,OCOM,0.115999
2900,2900,monkeys,0,OMOC,0.278382
2900,2900,monkeys,0,OCCO,0.065948
2900,2900,monkeys,0,CCOO,0.026727
2900,2900,monkeys,0,COCO,0.064482
2900,2900,monkeys,0,COOM,0.083023
2900,2900,kids,1,OOMC,0.195237
2900,2900,kids,1,OMCO,0.077897
2900,2900,kids,1,OOCM,0.186089
2900,2900,kids,1,OCOM,0.088713
2900,2900,kids,1,OMOC,0.095924
2900,2900,kids,1,OCCO,0.051186
2900,2900,kids,1,CCOO,0.031994
2900,2900,kids,1,COCO,0.160644
2900,2900,kids,1,COOM,0.112316
2900,2900,tsimane,2,OOMC,0.578794
2900,2900,tsimane,2,OMCO,0.048500
2900,2900,tsimane,2,OOCM,0.108419
2900,2900,tsimane,2,OCOM,0.104651
2900,2900,tsimane,2,OMOC,0.026287
2900,2900,tsimane,2,OCCO,0.040608
2900,2900,tsimane,2,CCOO,0.023988
2900,2900,tsimane,2,COCO,0.025783
2900,2900,tsimane,2,COOM,0.042970
2900,2900,adults,3,OOMC,0.841650
2900,2900,adults,3,OMCO,0.022310
2900,2900,adults,3,OOCM,0.035239
2900,2900,adults,3,OCOM,0.010190
2900,2900,adults,3,OMOC,0.005968
2900,2900,adults,3,OCCO,0.013521
2900,2900,adults,3,CCOO,0.010634
2900,2900,adults,3,COCO,0.036915
2900,2900,adults,3,COOM,0.023573
2950,2950,monkeys,0,OOMC,0.255364
2950,2950,monkeys,0,OMCO,0.051372
2950,2950,monkeys,0,OOCM,0.230260
2950,2950,monkeys,0,OCOM,0.101053
2950,2950,monkeys,0,OMOC,0.250436
2950,2950,monkeys,0,OCCO,0.065451
2950,2950,monkeys,0,CCOO,0.005796
2950,2950,monkeys,0,COCO,0.024079
2950,2950,monkeys,0,COOM,0.016191
2950,2950,kids,1,OOMC,0.358556
2950,2950,kids,1,OMCO,0.063417
2950,2950,kids,1,OOCM,0.184054
2950,2950,kids,1,OCOM,0.066767
2950,2950,kids,1,OMOC,0.056983
2950,2950,kids,1,OCCO,0.091823
2950,2950,kids,1,CCOO,0.063881
2950,2950,kids,1,COCO,0.074958
2950,2950,kids,1,COOM,0.039560
2950,2950,tsimane,2,OOMC,0.537866
2950,2950,tsimane,2,OMCO,0.041285
2950,2950,tsimane,2,OOCM,0.163419
2950,2950,tsimane,2,OCOM,0.090325
2950,2950,tsimane,2,OMOC,0.023711
2950,2950,tsimane,2,OCCO,0.053846
2950,2950,tsimane,2,CCOO,0.029849
2950,2950,tsimane,2,COCO,0.017857
2950,2950,tsimane,2,COOM,0.041843
2950,2950,adults,3,OOMC,0.654961
2950,2950,adults,3,OMCO,0.022011
2950,2950,adults,3,OOCM,0.066091
2950,2950,adults,3,OCOM,0.013545
2950,2950,adults,3,OMOC,0.019477
2950,2950,adults,3,OCCO,0.017936
2950,2950,adults,3,CCOO,0.014192
2950,2950,adults,3,COCO,0.161345
2950,2950,adults,3,COOM,0.030442
3000,3000,monkeys,0,OOMC,0.172411
3000,3000,monkeys,0,OMCO,0.322349
3000,3000,monkeys,0,OOCM,0.098855
3000,3000,monkeys,0,OCOM,0.035977
3000,3000,monkeys,0,OMOC,0.171722
3000,3000,monkeys,0,OCCO,0.027141
3000,3000,monkeys,0,CCOO,0.033124
3000,3000,monkeys,0,COCO,0.049053
3000,3000,monkeys,0,COOM,0.089368
3000,3000,kids,1,OOMC,0.218050
3000,3000,kids,1,OMCO,0.029969
3000,3000,kids,1,OOCM,0.129014
3000,3000,kids,1,OCOM,0.171728
3000,3000,kids,1,OMOC,0.092142
3000,3000,kids,1,OCCO,0.071451
3000,3000,kids,1,CCOO,0.112497
3000,3000,kids,1,COCO,0.081908
3000,3000,kids,1,COOM,0.093241
3000,3000,tsimane,2,OOMC,0.597427
3000,3000,tsimane,2,OMCO,0.044057
3000,3000,tsimane,2,OOCM,0.141242
3000,3000,tsimane,2,OCOM,0.061479
3000,3000,tsimane,2,OMOC,0.017173
3000,3000,tsimane,2,OCCO,0.022013
3000,3000,tsimane,2,CCOO,0.033709
3000,3000,tsimane,2,COCO,0.034342
3000,3000,tsimane,2,COOM,0.048559
3000,3000,adults,3,OOMC,0.806419
3000,3000,adults,3,OMCO,0.010058
3000,3000,adults,3,OOCM,0.027153
3000,3000,adults,3,OCOM,0.025498
3000,3000,adults,3,OMOC,0.018266
3000,3000,adults,3,OCCO,0.025795
3000,3000,adults,3,CCOO,0.020418
3000,3000,adults,3,COCO,0.035590
3000,3000,adults,3,COOM,0.030803
3050,3050,monkeys,0,OOMC,0.226044
3050,3050,monkeys,0,OMCO,0.126349
3050,3050,monkeys,0,OOCM,0.215218
3050,3050,monkeys,0,OCOM,0.130724
3050,3050,monkeys,0,OMOC,0.085353
3050,3050,monkeys,0,OCCO,0.008069
3050,3050,monkeys,0,CCOO,0.046509
3050,3050,monkeys,0,COCO,0.110256
3050,3050,monkeys,0,COOM,0.051479
3050,3050,kids,1,OOMC,0.201748
3050,3050,kids,1,OMCO,0.052871
3050,3050,kids,1,OOCM,0.238986
3050,3050,kids,1,OCOM,0.202345
3050,3050,kids,1,OMOC,0.033671
3050,3050,kids,1,OCCO,0.057421
3050,3050,kids,1,CCOO,0.059148
3050,3050,kids,1,COCO,0.090451
3050,3050,kids,1,COOM,0.063359
3050,3050,tsimane,2,OOMC,0.642933
3050,3050,tsimane,2,OMCO,0.036527
3050,3050,tsimane,2,OOCM,0.123622
3050,3050,tsimane,2,OCOM,0.051668
3050,3050,tsimane,2,OMOC,0.021525
3050,3050,tsimane,2,OCCO,0.038212
3050,3050,tsimane,2,CCOO,0.020233
3050,3050,tsimane,2,COCO,0.023027
3050,3050,tsimane,2,COOM,0.042253
3050,3050,adults,3,OOMC,0.790017
3050,3050,adults,3,OMCO,0.040421
3050,3050,adults,3,OOCM,0.023040
3050,3050,adults,3,OCOM,0.019185
3050,3050,adults,3,OMOC,0.022619
3050,3050,adults,3,OCCO,0.036323
3050,3050,adults,3,CCOO,0.012772
3050,3050,adults,3,COCO,0.037245
3050,3050,adults,3,COOM,0.018379
3100,3100,monkeys,0,OOMC,0.248208
3100,3100,monkeys,0,OMCO,0.089412
3100,3100,monkeys,0,OOCM,0.151901
3100,3100,monkeys,0,OCOM,0.130230
3100,3100,monkeys,0,OMOC,0.118997
3100,3100,monkeys,0,OCCO,0.045747
3100,3100,monkeys,0,CCOO,0.045658
3100,3100,monkeys,0,COCO,0.129743
3100,3100,monkeys,0,COOM,0.040103
3100,3100,kids,1,OOMC,0.224314
3100,3100,kids,1,OMCO,0.054083
3100,3100,kids,1,OOCM,0.257972
3100,3100,kids,1,OCOM,0.189276
3100,3100,kids,1,OMOC,0.029071
3100,3100,kids,1,OCCO,0.038667
3100,3100,kids,1,CCOO,0.071287
3100,3100,kids,1,COCO,0.079838
3100,3100,kids,1,COOM,0.055491
3100,3100,tsimane,2,OOMC,0.564616
3100,3100,tsimane,2,OMCO,0.030093
3100,3100,tsimane,2,OOCM,0.124343
3100,3100,tsimane,2,OCOM,0.062212
3100,3100,tsimane,2,OMOC,0.048267
3100,3100,tsimane,2,OCCO,0.047665
3100,3100,tsimane,2,CCOO,0.036600
3100,3100,tsimane,2,COCO,0.038366
3100,3100,tsimane,2,COOM,0.047839
3100,3100,adults,3,OOMC,0.722291
3100,3100,adults,3,OMCO,0.040652
3100,3100,adults,3,OOCM,0.022639
3100,3100,adults,3,OCOM,0.013802
3100,3100,adults,3,OMOC,0.042702
3100,3100,adults,3,OCCO,0.059998
3100,3100,adults,3,CCOO,0.033054
3100,3100,adults,3,COCO,0.044387
3100,3100,adults,3,COOM,0.020476
3150,3150,monkeys,0,OOMC,0.112601
3150,3150,monkeys,0,OMCO,0.150261
3150,3150,monkeys,0,OOCM,0.136651
3150,3150,monkeys,0,OCOM,0.158577
3150,3150,monkeys,0,OMOC,0.345055
3150,3150,monkeys,0,OCCO,0.022826
3150,3150,monkeys,0,CCOO,0.034686
3150,3150,monkeys,0,COCO,0.030757
3150,3150,monkeys,0,COOM,0.008586
3150,3150,kids,1,OOMC,0.305413
3150,3150,kids,1,OMCO,0.031882
3150,3150,kids,1,OOCM,0.202910
3150,3150,kids,1,OCOM,0.092371
3150,3150,kids,1,OMOC,0.044688
3150,3150,kids,1,OCCO,0.140381
3150,3150,kids,1,CCOO,0.099244
3150,3150,kids,1,COCO,0.030579
3150,3150,kids,1,COOM,0.052531
3150,3150,tsimane,2,OOMC,0.593458
3150,3150,tsimane,2,OMCO,0.038494
3150,3150,tsimane,2,OOCM,0.178375
3150,3150,tsimane,2,OCOM,0.048974
3150,3150,tsimane,2,OMOC,0.019827
3150,3150,tsimane,2,OCCO,0.011991
3150,3150,tsimane,2,CCOO,0.032135
3150,3150,tsimane,2,COCO,0.033944
3150,3150,tsimane,2,COOM,0.042802
3150,3150,adults,3,OOMC,0.832709
3150,3150,adults,3,OMCO,0.043032
3150,3150,adults,3,OOCM,0.016192
3150,3150,adults,3,OCOM,0.012455
3150,3150,adults,3,OMOC,0.014833
3150,3150,adults,3,OCCO,0.014745
3150,3150,adults,3,CCOO,0.026768
3150,3150,adults,3,COCO,0.015409
3150,3150,adults,3,COOM,0.023857
3200,3200,monkeys,0,OOMC,0.128764
3200,3200,monkeys,0,OMCO,0.188209
3200,3200,monkeys,0,OOCM,0.191200
3200,3200,monkeys,0,OCOM,0.115320
3200,3200,monkeys,0,OMOC,0.110767
3200,3200,monkeys,0,OCCO,0.054455
3200,3200,monkeys,0,CCOO,0.051097
3200,3200,monkeys,0,COCO,0.071695
3200,3200,monkeys,0,COOM,0.088493
3200,3200,kids,1,OOMC,0.402623
3200,3200,kids,1,OMCO,0.051923
3200,3200,kids,1,OOCM,0.257152
3200,3200,kids,1,OCOM,0.067557
3200,3200,kids,1,OMOC,0.021811
3200,3200,kids,1,OCCO,0.057917
3200,3200,kids,1,CCOO,0.032048
3200,3200,kids,1,COCO,0.032449
3200,3200,kids,1,COOM,0.076519
3200,3200,tsimane,2,OOMC,0.441517
3200,3200,tsimane,2,OMCO,0.039825
3200,3200,tsimane,2,OOCM,0.376206
3200,3200,tsimane,2,OCOM,0.035634
3200,3200,tsimane,2,OMOC,0.032876
3200,3200,tsimane,2,OCCO,0.016605
3200,3200,tsimane,2,CCOO,0.016488
3200,3200,tsimane,2,COCO,0.011473
3200,3200,tsimane,2,COOM,0.029376
3200,3200,adults,3,OOMC,0.854479
3200,3200,adults,3,OMCO,0.014913
3200,3200,adults,3,OOCM,0.007912
3200,3200,adults,3,OCOM,0.019969
3200,3200,adults,3,OMOC,0.034904
3200,3200,adults,3,OCCO,0.013654
3200,3200,adults,3,CCOO,0.014559
3200,3200,adults,3,COCO,0.015679
3200,3200,adults,3,COOM,0.023933
3250,3250,monkeys,0,OOMC,0.160882
3250,3250,monkeys,0,OMCO,0.041997
3250,3250,monkeys,0,OOCM,0.153777
3250,3250,monkeys,0,OCOM,0.224263
3250,3250,monkeys,0,OMOC,0.177670
3250,3250,monkeys,0,OCCO,0.110498
3250,3250,monkeys,0,CCOO,0.003764
3250,3250,monkeys,0,COCO,0.063660
3250,3250,monkeys,0,COOM,0.063489
3250,3250,kids,1,OOMC,0.403942
3250,3250,kids,1,OMCO,0.025498
3250,3250,kids,1,OOCM,0.274771
3250,3250,kids,1,OCOM,0.060760
3250,3250,kids,1,OMOC,0.025727
3250,3250,kids,1,OCCO,0.066512
3250,3250,kids,1,CCOO,0.046587
3250,3250,kids,1,COCO,0.053731
3250,3250,kids,1,COOM,0.042473
3250,3250,tsimane,2,OOMC,0.433220
3250,3250,tsimane,2,OMCO,0.023540
3250,3250,tsimane,2,OOCM,0.376850
3250,3250,tsimane,2,OCOM,0.026834
3250,3250,tsimane,2,OMOC,0.033970
3250,3250,tsimane,2,OCCO,0.021877
3250,3250,tsimane,2,CCOO,0.030247
3250,3250,tsimane,2,COCO,0.019298
3250,3250,tsimane,2,COOM,0.034164
3250,3250,adults,3,OOMC,0.622444
3250,3250,adults,3,OMCO,0.034392
3250,3250,adults,3,OOCM,0.021491
3250,3250,adults,3,OCOM,0.054478
3250,3250,adults,3,OMOC,0.031200
3250,3250,adults,3,OCCO,0.036438
3250,3250,adults,3,CCOO,0.089415
3250,3250,adults,3,COCO,0.023296
3250,3250,adults,3,COOM,0.086845
3300,3300,monkeys,0,OOMC,0.200330
3300,3300,monkeys,0,OMCO,0.110473
3300,3300,monkeys,0,OOCM,0.092069
3300,3300,monkeys,0,OCOM,0.016516
3300,3300,monkeys,0,OMOC,0.168387
3300,3300,monkeys,0,OCCO,0.250386
3300,3300,monkeys,0,CCOO,0.008390
3300,3300,monkeys,0,COCO,0.101821
3300,3300,monkeys,0,COOM,0.051629
3300,3300,kids,1,OOMC,0.353513
3300,3300,kids,1,OMCO,0.019405
3300,3300,kids,1,OOCM,0.302502
3300,3300,kids,1,OCOM,0.094394
3300,3300,kids,1,OMOC,0.083750
3300,3300,kids,1,OCCO,0.052820
3300,3300,kids,1,CCOO,0.038191
3300,3300,kids,1,COCO,0.020441
3300,3300,kids,1,COOM,0.034985
3300,3300,tsimane,2,OOMC,0.518833
3300,3300,tsimane,2,OMCO,0.034915
3300,3300,tsimane,2,OOCM,0.194287
3300,3300,tsimane,2,OCOM,0.064713
3300,3300,tsimane,2,OMOC,0.040561
3300,3300,tsimane,2,OCCO,0.055006
3300,3300,tsimane,2,CCOO,0.022429
3300,3300,tsimane,2,COCO,0.038022
3300,3300,tsimane,2,COOM,0.031234
3300,3300,adults,3,OOMC,0.662499
3300,3300,adults,3,OMCO,0.075216
3300,3300,adults,3,OOCM,0.027061
3300,3300,adults,3,OCOM,0.042777
3300,3300,adults,3,OMOC,0.041024
3300,3300,adults,3,OCCO,0.018750
3300,3300,adults,3,CCOO,0.015003
3300,3300,adults,3,COCO,0.021686
3300,3300,adults,3,COOM,0.095984
3350,3350,monkeys,0,OOMC,0.094074
3350,3350,monkeys,0,OMCO,0.421561
3350,3350,monkeys,0,OOCM,0.097259
3350,3350,monkeys,0,OCOM,0.078956
3350,3350,monkeys,0,OMOC,0.076108
3350,3350,monkeys,0,OCCO,0.108157
3350,3350,monkeys,0,CCOO,0.053733
3350,3350,monkeys,0,COCO,0.024827
3350,3350,monkeys,0,COOM,0.045326
3350,3350,kids,1,OOMC,0.167440
3350,3350,kids,1,OMCO,0.055409
3350,3350,kids,1,OOCM,0.297860
3350,3350,kids,1,OCOM,0.124594
3350,3350,kids,1,OMOC,0.079748
3350,3350,kids,1,OCCO,0.040897
3350,3350,kids,1,CCOO,0.056594
3350,3350,kids,1,COCO,0.046360
3350,3350,kids,1,COOM,0.131099
3350,3350,tsimane,2,OOMC,0.543378
3350,3350,tsimane,2,OMCO,0.030870
3350,3350,tsimane,2,OOCM,0.203276
3350,3350,tsimane,2,OCOM,0.045632
3350,3350,tsimane,2,OMOC,0.047943
3350,3350,tsimane,2,OCCO,0.020955
3350,3350,tsimane,2,CCOO,0.034289
3350,3350,tsimane,2,COCO,0.023773
3350,3350,tsimane,2,COOM,0.049884
3350,3350,adults,3,OOMC,0.662363
3350,3350,adults,3,OMCO,0.046089
3350,3350,adults,3,OOCM,0.071727
3350,3350,adults,3,OCOM,0.027771
3350,3350,adults,3,OMOC,0.058820
3350,3350,adults,3,OCCO,0.016438
3350,3350,adults,3,CCOO,0.026620
3350,3350,adults,3,COCO,0.040477
3350,3350,adults,3,COOM,0.049694
3400,3400,monkeys,0,OOMC,0.155833
3400,3400,monkeys,0,OMCO,0.094570
3400,3400,monkeys,0,OOCM,0.222537
3400,3400,monkeys,0,OCOM,0.060127
3400,3400,monkeys,0,OMOC,0.258503
3400,3400,monkeys,0,OCCO,0.063615
3400,3400,monkeys,0,CCOO,0.055796
3400,3400,monkeys,0,COCO,0.041106
3400,3400,monkeys,0,COOM,0.047913
3400,3400,kids,1,OOMC,0.168181
3400,3400,kids,1,OMCO,0.071370
3400,3400,kids,1,OOCM,0.279977
3400,3400,kids,1,OCOM,0.089117
3400,3400,kids,1,OMOC,0.079360
3400,3400,kids,1,OCCO,0.060474
3400,3400,kids,1,CCOO,0.075689
3400,3400,kids,1,COCO,0.056596
3400,3400,kids,1,COOM,0.119237
3400,3400,tsimane,2,OOMC,0.479221
3400,3400,tsimane,2,OMCO,0.030200
3400,3400,tsimane,2,OOCM,0.249957
3400,3400,tsimane,2,OCOM,0.034173
3400,3400,tsimane,2,OMOC,0.032007
3400,3400,tsimane,2,OCCO,0.042978
3400,3400,tsimane,2,CCOO,0.042500
3400,3400,tsimane,2,COCO,0.033898
3400,3400,tsimane,2,COOM,0.055066
3400,3400,adults,3,OOMC,0.821254
3400,3400,adults,3,OMCO,0.037979
3400,3400,adults,3,OOCM,0.017188
3400,3400,adults,3,OCOM,0.032300
3400,3400,adults,3,OMOC,0.014140
3400,3400,adults,3,OCCO,0.016913
3400,3400,adults,3,CCOO,0.036773
3400,3400,adults,3,COCO,0.013263
3400,3400,adults,3,COOM,0.010190
3450,3450,monkeys,0,OOMC,0.126441
3450,3450,monkeys,0,OMCO,0.290970
3450,3450,monkeys,0,OOCM,0.290145
3450,3450,monkeys,0,OCOM,0.163859
3450,3450,monkeys,0,OMOC,0.078464
3450,3450,monkeys,0,OCCO,0.026251
3450,3450,monkeys,0,CCOO,0.013491
3450,3450,monkeys,0,COCO,0.007392
3450,3450,monkeys,0,COOM,0.002986
3450,3450,kids,1,OOMC,0.314957
3450,3450,kids,1,OMCO,0.056721
3450,3450,kids,1,OOCM,0.200265
3450,3450,kids,1,OCOM,0.070015
3450,3450,kids,1,OMOC,0.093692
3450,3450,kids,1,OCCO,0.036726
3450,3450,kids,1,CCOO,0.054094
3450,3450,kids,1,COCO,0.055066
3450,3450,kids,1,COOM,0.118464
3450,3450,tsimane,2,OOMC,0.476017
3450,3450,tsimane,2,OMCO,0.037797
3450,3450,tsimane,2,OOCM,0.307727
3450,3450,tsimane,2,OCOM,0.034397
3450,3450,tsimane,2,OMOC,0.031541
3450,3450,tsimane,2,OCCO,0.028525
3450,3450,tsimane,2,CCOO,0.037955
3450,3450,tsimane,2,COCO,0.016544
3450,3450,tsimane,2,COOM,0.029496
3450,3450,adults,3,OOMC,0.516305
3450,3450,adults,3,OMCO,0.083126
3450,3450,adults,3,OOCM,0.075159
3450,3450,adults,3,OCOM,0.102480
3450,3450,adults,3,OMOC,0.060787
3450,3450,adults,3,OCCO,0.023844
3450,3450,adults,3,CCOO,0.044295
3450,3450,adults,3,COCO,0.056951
3450,3450,adults,3,COOM,0.037051
3500,3500,monkeys,0,OOMC,0.179766
3500,3500,monkeys,0,OMCO,0.153724
3500,3500,monkeys,0,OOCM,0.142573
3500,3500,monkeys,0,OCOM,0.192034
3500,3500,monkeys,0,OMOC,0.269321
