sample,thin_sample,who,part,which,value
0,0,kids,14,OOCM,0.418625
0,0,kids,14,OCOM,0.042472
0,0,kids,14,OMOC,0.038328
0,0,kids,14,OCCO,0.215070
0,0,kids,14,CCOO,0.000180
0,0,kids,14,COCO,0.066038
0,0,kids,14,COOM,0.000145
0,0,kids,15,OOMC,0.127109
0,0,kids,15,OMCO,0.145686
0,0,kids,15,OOCM,0.025190
0,0,kids,15,OCOM,0.008884
0,0,kids,15,OMOC,0.200657
0,0,kids,15,OCCO,0.275177
0,0,kids,15,CCOO,0.000180
0,0,kids,15,COCO,0.094397
0,0,kids,15,COOM,0.122720
0,0,kids,16,OOMC,0.393485
0,0,kids,16,OMCO,0.120931
0,0,kids,16,OOCM,0.072058
0,0,kids,16,OCOM,0.107383
0,0,kids,16,OMOC,0.021404
0,0,kids,16,OCCO,0.020362
0,0,kids,16,CCOO,0.194467
0,0,kids,16,COCO,0.025967
0,0,kids,16,COOM,0.043944
0,0,kids,17,OOMC,0.882280
0,0,kids,17,OMCO,0.006556
0,0,kids,17,OOCM,0.110444
0,0,kids,17,OCOM,0.000298
0,0,kids,17,OMOC,0.000001
0,0,kids,17,OCCO,0.000136
0,0,kids,17,CCOO,0.000000
0,0,kids,17,COCO,0.000038
0,0,kids,17,COOM,0.000247
0,0,tsimane,18,OOMC,0.455698
0,0,tsimane,18,OMCO,0.000000
0,0,tsimane,18,OOCM,0.484223
0,0,tsimane,18,OCOM,0.024705
0,0,tsimane,18,OMOC,0.002902
0,0,tsimane,18,OCCO,0.002486
0,0,tsimane,18,CCOO,0.000011
0,0,tsimane,18,COCO,0.029963
0,0,tsimane,18,COOM,0.000013
0,0,tsimane,19,OOMC,0.771264
0,0,tsimane,19,OMCO,0.000342
0,0,tsimane,19,OOCM,0.212536
0,0,tsimane,19,OCOM,0.010955
0,0,tsimane,19,OMOC,0.000000
0,0,tsimane,19,OCCO,0.001243
0,0,tsimane,19,CCOO,0.000001
0,0,tsimane,19,COCO,0.001785
0,0,tsimane,19,COOM,0.001874
0,0,tsimane,20,OOMC,0.531730
0,0,tsimane,20,OMCO,0.002309
0,0,tsimane,20,OOCM,0.395260
0,0,tsimane,20,OCOM,0.020167
0,0,tsimane,20,OMOC,0.000541
0,0,tsimane,20,OCCO,0.000066
0,0,tsimane,20,CCOO,0.000167
0,0,tsimane,20,COCO,0.003037
0,0,tsimane,20,COOM,0.046723
0,0,tsimane,21,OOMC,0.754561
0,0,tsimane,21,OMCO,0.008127
0,0,tsimane,21,OOCM,0.197374
0,0,tsimane,21,OCOM,0.036861
0,0,tsimane,21,OMOC,0.000692
0,0,tsimane,21,OCCO,0.000494
0,0,tsimane,21,CCOO,0.000000
0,0,tsimane,21,COCO,0.001448
0,0,tsimane,21,COOM,0.000442
0,0,tsimane,22,OOMC,0.147504
0,0,tsimane,22,OMCO,0.110460
0,0,tsimane,22,OOCM,0.227297
0,0,tsimane,22,OCOM,0.142769
0,0,tsimane,22,OMOC,0.000057
0,0,tsimane,22,OCCO,0.000587
0,0,tsimane,22,CCOO,0.184143
0,0,tsimane,22,COCO,0.184737
0,0,tsimane,22,COOM,0.002446
0,0,tsimane,23,OOMC,0.245524
0,0,tsimane,23,OMCO,0.039902
0,0,tsimane,23,OOCM,0.395119
0,0,tsimane,23,OCOM,0.305520
0,0,tsimane,23,OMOC,0.000257
0,0,tsimane,23,OCCO,0.013529
0,0,tsimane,23,CCOO,0.000061
0,0,tsimane,23,COCO,0.000081
0,0,tsimane,23,COOM,0.000006
0,0,tsimane,24,OOMC,0.719282
0,0,tsimane,24,OMCO,0.000118
0,0,tsimane,24,OOCM,0.233187
0,0,tsimane,24,OCOM,0.031132
0,0,tsimane,24,OMOC,0.000000
0,0,tsimane,24,OCCO,0.002408
0,0,tsimane,24,CCOO,0.013813
0,0,tsimane,24,COCO,0.000057
0,0,tsimane,24,COOM,0.000002
0,0,tsimane,25,OOMC,0.787005
0,0,tsimane,25,OMCO,0.019056
0,0,tsimane,25,OOCM,0.037488
0,0,tsimane,25,OCOM,0.088025
0,0,tsimane,25,OMOC,0.000002
0,0,tsimane,25,OCCO,0.000190
0,0,tsimane,25,CCOO,0.014209
0,0,tsimane,25,COCO,0.053701
0,0,tsimane,25,COOM,0.000324
0,0,tsimane,26,OOMC,0.883068
0,0,tsimane,26,OMCO,0.000002
0,0,tsimane,26,OOCM,0.077187
0,0,tsimane,26,OCOM,0.001505
0,0,tsimane,26,OMOC,0.000026
0,0,tsimane,26,OCCO,0.000195
0,0,tsimane,26,CCOO,0.036786
0,0,tsimane,26,COCO,0.001181
0,0,tsimane,26,COOM,0.000051
0,0,tsimane,27,OOMC,0.501057
0,0,tsimane,27,OMCO,0.028110
0,0,tsimane,27,OOCM,0.161476
