sample,thin_sample,who,value
256,2560,tsimane,2.984538
256,2560,adults,2.306759
257,2570,monkeys,1.258303
257,2570,kids,1.911634
257,2570,tsimane,2.984538
257,2570,adults,2.306759
258,2580,monkeys,1.258303
258,2580,kids,1.911634
258,2580,tsimane,2.984538
258,2580,adults,2.306759
259,2590,monkeys,1.621147
259,2590,kids,2.648330
259,2590,tsimane,4.285808
259,2590,adults,5.670712
260,2600,monkeys,2.328651
260,2600,kids,2.039004
260,2600,tsimane,3.594753
260,2600,adults,1.529043
261,2610,monkeys,2.930867
261,2610,kids,2.302291
261,2610,tsimane,3.437899
261,2610,adults,1.630310
262,2620,monkeys,1.878489
262,2620,kids,3.634544
262,2620,tsimane,3.765793
262,2620,adults,5.815083
263,2630,monkeys,1.988193
263,2630,kids,3.838037
263,2630,tsimane,3.301619
263,2630,adults,4.862696
264,2640,monkeys,2.064204
264,2640,kids,3.844688
264,2640,tsimane,2.750107
264,2640,adults,4.255251
265,2650,monkeys,2.142480
265,2650,kids,3.691678
265,2650,tsimane,3.060981
265,2650,adults,4.294845
266,2660,monkeys,2.339973
266,2660,kids,3.734435
266,2660,tsimane,2.966228
266,2660,adults,4.124499
267,2670,monkeys,2.485007
267,2670,kids,3.485672
267,2670,tsimane,2.982365
267,2670,adults,4.271418
268,2680,monkeys,2.494889
268,2680,kids,3.555161
268,2680,tsimane,3.071064
268,2680,adults,4.383938
269,2690,monkeys,1.290448
269,2690,kids,3.431726
269,2690,tsimane,2.867582
269,2690,adults,6.175879
270,2700,monkeys,1.437303
270,2700,kids,3.373371
270,2700,tsimane,2.786979
270,2700,adults,5.509732
271,2710,monkeys,3.910717
271,2710,kids,3.424813
271,2710,tsimane,3.106588
271,2710,adults,2.509300
272,2720,monkeys,2.275403
272,2720,kids,2.198102
272,2720,tsimane,2.892464
272,2720,adults,4.099760
273,2730,monkeys,2.336357
273,2730,kids,3.219652
273,2730,tsimane,3.320194
273,2730,adults,3.726995
274,2740,monkeys,2.754317
274,2740,kids,3.293508
274,2740,tsimane,2.689428
274,2740,adults,5.873741
275,2750,monkeys,2.820380
275,2750,kids,2.272558
275,2750,tsimane,2.821122
275,2750,adults,4.907999
276,2760,monkeys,2.004541
276,2760,kids,2.386626
276,2760,tsimane,2.898020
276,2760,adults,6.586329
277,2770,monkeys,6.203784
277,2770,kids,2.569795
277,2770,tsimane,3.603812
277,2770,adults,3.022729
278,2780,monkeys,6.203784
278,2780,kids,2.569795
278,2780,tsimane,3.603812
278,2780,adults,3.022729
279,2790,monkeys,3.082449
279,2790,kids,2.095788
279,2790,tsimane,2.873400
279,2790,adults,3.604045
280,2800,monkeys,3.108189
280,2800,kids,2.341021
280,2800,tsimane,2.709924
280,2800,adults,2.883204
281,2810,monkeys,3.206302
281,2810,kids,1.985962
281,2810,tsimane,3.550873
281,2810,adults,2.366899
282,2820,monkeys,2.393046
282,2820,kids,2.216622
282,2820,tsimane,2.921161
282,2820,adults,2.845778
283,2830,monkeys,1.650848
283,2830,kids,1.882462
283,2830,tsimane,3.244450
283,2830,adults,4.561326
284,2840,monkeys,1.589425
284,2840,kids,2.168273
284,2840,tsimane,3.496876
284,2840,adults,3.490652
285,2850,monkeys,3.278594
285,2850,kids,2.773236
285,2850,tsimane,2.552097
285,2850,adults,3.290016
286,2860,monkeys,3.230648
286,2860,kids,2.348841
286,2860,tsimane,3.243703
286,2860,adults,2.896310
287,2870,monkeys,3.513268
287,2870,kids,2.778191
287,2870,tsimane,2.823347
287,2870,adults,2.684673
288,2880,monkeys,3.417252
288,2880,kids,2.836179
288,2880,tsimane,2.880689
288,2880,adults,2.582847
289,2890,monkeys,3.421907
289,2890,kids,2.751492
289,2890,tsimane,2.843709
289,2890,adults,2.410711
290,2900,monkeys,2.746468
290,2900,kids,3.218096
290,2900,tsimane,2.785025
290,2900,adults,3.087896
291,2910,monkeys,2.566382
291,2910,kids,3.206335
291,2910,tsimane,2.935357
291,2910,adults,2.968203
292,2920,monkeys,2.566382
292,2920,kids,3.206335
292,2920,tsimane,2.935357
292,2920,adults,2.968203
293,2930,monkeys,2.307664
293,2930,kids,3.127820
293,2930,tsimane,2.832386
293,2930,adults,2.841955
294,2940,monkeys,2.194970
294,2940,kids,3.424505
294,2940,tsimane,2.894518
294,2940,adults,2.822125
295,2950,monkeys,1.869135
295,2950,kids,2.483433
295,2950,tsimane,3.182583
295,2950,adults,3.123016
296,2960,monkeys,1.654564
296,2960,kids,2.775815
296,2960,tsimane,3.316948
296,2960,adults,3.475745
297,2970,monkeys,1.654564
297,2970,kids,2.775815
297,2970,tsimane,3.316948
297,2970,adults,3.475745
298,2980,monkeys,1.654564
298,2980,kids,2.775815
298,2980,tsimane,3.316948
298,2980,adults,3.475745
299,2990,monkeys,1.654564
299,2990,kids,2.775815
299,2990,tsimane,3.316948
299,2990,adults,3.475745
300,3000,monkeys,1.642576
300,3000,kids,2.959867
300,3000,tsimane,3.022547
300,3000,adults,3.327599
301,3010,monkeys,1.548917
301,3010,kids,2.593392
301,3010,tsimane,3.494785
301,3010,adults,3.089032
302,3020,monkeys,1.523923
302,3020,kids,2.683783
302,3020,tsimane,3.653560
302,3020,adults,3.098103
303,3030,monkeys,1.523923
303,3030,kids,2.683783
303,3030,tsimane,3.653560
303,3030,adults,3.098103
304,3040,monkeys,1.523923
304,3040,kids,2.683783
304,3040,tsimane,3.653560
304,3040,adults,3.098103
305,3050,monkeys,1.256463
305,3050,kids,2.569536
305,3050,tsimane,2.740697
305,3050,adults,2.874033
306,3060,monkeys,1.256463
306,3060,kids,2.569536
306,3060,tsimane,2.740697
306,3060,adults,2.874033
307,3070,monkeys,1.274558
307,3070,kids,2.454953
307,3070,tsimane,2.862191
307,3070,adults,3.053072
308,3080,monkeys,1.042716
308,3080,kids,2.765309
308,3080,tsimane,3.422534
308,3080,adults,3.191978
309,3090,monkeys,1.035340
309,3090,kids,2.976223
309,3090,tsimane,3.097055
309,3090,adults,3.472285
310,3100,monkeys,0.870757
310,3100,kids,2.618800
310,3100,tsimane,3.437582
310,3100,adults,2.846092
311,3110,monkeys,0.830802
311,3110,kids,2.586538
311,3110,tsimane,3.091673
311,3110,adults,2.852261
312,3120,monkeys,0.980368
312,3120,kids,2.821706
312,3120,tsimane,2.801055
312,3120,adults,2.952280
313,3130,monkeys,0.953707
313,3130,kids,2.792642
313,3130,tsimane,3.201447
313,3130,adults,2.877897
314,3140,monkeys,0.945941
314,3140,kids,2.551666
314,3140,tsimane,3.708584
314,3140,adults,2.928031
315,3150,monkeys,0.945941
315,3150,kids,2.551666
315,3150,tsimane,3.708584
315,3150,adults,2.928031
316,3160,monkeys,0.945941
316,3160,kids,2.551666
316,3160,tsimane,3.708584
316,3160,adults,2.928031
317,3170,monkeys,1.184074
317,3170,kids,2.585431
317,3170,tsimane,3.253017
317,3170,adults,2.650159
318,3180,monkeys,1.148997
318,3180,kids,2.446980
318,3180,tsimane,3.533152
318,3180,adults,2.725365
319,3190,monkeys,3.177121
319,3190,kids,2.559591
319,3190,tsimane,3.295129
319,3190,adults,2.198500
320,3200,monkeys,1.678628
320,3200,kids,2.850822
320,3200,tsimane,3.268662
320,3200,adults,2.295978
321,3210,monkeys,1.723817
321,3210,kids,2.946677
321,3210,tsimane,3.132924
321,3210,adults,2.284722
322,3220,monkeys,1.536596
322,3220,kids,2.502544
322,3220,tsimane,3.187813
322,3220,adults,1.917583
323,3230,monkeys,1.784820
323,3230,kids,2.351601
323,3230,tsimane,2.873018
323,3230,adults,2.120307
324,3240,monkeys,1.401386
324,3240,kids,2.578212
324,3240,tsimane,3.278314
324,3240,adults,2.244900
325,3250,monkeys,1.575168
325,3250,kids,2.575829
325,3250,tsimane,3.527036
325,3250,adults,1.978204
326,3260,monkeys,1.744692
326,3260,kids,2.554170
326,3260,tsimane,3.596105
326,3260,adults,2.077745
327,3270,monkeys,1.667988
327,3270,kids,2.537086
327,3270,tsimane,3.482774
327,3270,adults,1.750524
328,3280,monkeys,1.960475
328,3280,kids,2.513191
328,3280,tsimane,3.923078
328,3280,adults,1.695556
329,3290,monkeys,3.170808
329,3290,kids,1.821220
329,3290,tsimane,3.644708
329,3290,adults,3.241932
330,3300,monkeys,3.386742
330,3300,kids,1.756105
330,3300,tsimane,3.196266
330,3300,adults,2.883897
331,3310,monkeys,3.068900
331,3310,kids,1.642478
331,3310,tsimane,2.995120
331,3310,adults,2.727672
332,3320,monkeys,3.935828
332,3320,kids,2.172673
332,3320,tsimane,4.210866
332,3320,adults,5.095120
333,3330,monkeys,4.173230
333,3330,kids,2.679557
333,3330,tsimane,2.426016
333,3330,adults,4.354854
334,3340,monkeys,3.605964
334,3340,kids,3.268960
334,3340,tsimane,4.342678
334,3340,adults,2.342439
335,3350,monkeys,4.547390
335,3350,kids,2.624282
335,3350,tsimane,3.327937
335,3350,adults,3.127153
336,3360,monkeys,3.647962
336,3360,kids,2.498670
336,3360,tsimane,6.170660
336,3360,adults,3.278617
337,3370,monkeys,4.922843
337,3370,kids,2.312323
337,3370,tsimane,4.784692
337,3370,adults,2.521728
338,3380,monkeys,5.266290
338,3380,kids,2.316976
338,3380,tsimane,4.722222
338,3380,adults,2.603984
339,3390,monkeys,4.933935
339,3390,kids,2.817268
339,3390,tsimane,3.961642
339,3390,adults,2.728959
340,3400,monkeys,2.147030
340,3400,kids,2.830954
340,3400,tsimane,4.250889
340,3400,adults,2.977367
341,3410,monkeys,4.003130
341,3410,kids,2.943912
341,3410,tsimane,4.298231
341,3410,adults,4.077850
342,3420,monkeys,2.884530
342,3420,kids,2.802889
342,3420,tsimane,3.350939
342,3420,adults,5.621048
343,3430,monkeys,2.833277
343,3430,kids,1.940302
343,3430,tsimane,2.570385
343,3430,adults,5.503026
344,3440,monkeys,4.166528
344,3440,kids,2.824777
344,3440,tsimane,2.636675
344,3440,adults,4.642977
345,3450,monkeys,4.168464
345,3450,kids,2.857319
345,3450,tsimane,2.634297
345,3450,adults,4.710318
346,3460,monkeys,3.598824
346,3460,kids,2.407725
346,3460,tsimane,2.630139
346,3460,adults,4.306632
347,3470,monkeys,3.107960
347,3470,kids,2.386285
347,3470,tsimane,2.036513
347,3470,adults,4.319331
348,3480,monkeys,2.377804
348,3480,kids,2.169994
348,3480,tsimane,2.598320
348,3480,adults,3.854559
349,3490,monkeys,2.396729
349,3490,kids,2.938014
349,3490,tsimane,2.317643
349,3490,adults,3.862823
350,3500,monkeys,3.848703
350,3500,kids,2.440581
350,3500,tsimane,2.054005
350,3500,adults,3.697945
351,3510,monkeys,4.297039
351,3510,kids,1.983371
351,3510,tsimane,2.203365
351,3510,adults,3.774855
352,3520,monkeys,4.779766
352,3520,kids,2.342394
352,3520,tsimane,2.450707
352,3520,adults,4.003104
353,3530,monkeys,2.781504
353,3530,kids,3.206878
353,3530,tsimane,2.151642
353,3530,adults,3.586271
354,3540,monkeys,2.978273
354,3540,kids,3.965524
354,3540,tsimane,2.382894
354,3540,adults,3.868970
355,3550,monkeys,2.127176
355,3550,kids,3.266727
355,3550,tsimane,1.993906
355,3550,adults,5.448122
356,3560,monkeys,2.201617
356,3560,kids,2.938547
356,3560,tsimane,1.885135
356,3560,adults,5.535110
357,3570,monkeys,2.132498
357,3570,kids,4.116918
357,3570,tsimane,2.083285
357,3570,adults,5.630457
358,3580,monkeys,1.808060
358,3580,kids,3.499822
358,3580,tsimane,2.112087
358,3580,adults,7.289133
359,3590,monkeys,2.204479
359,3590,kids,3.925583
359,3590,tsimane,2.211335
359,3590,adults,6.196481
360,3600,monkeys,1.912785
360,3600,kids,2.948842
360,3600,tsimane,2.228010
360,3600,adults,5.751042
361,3610,monkeys,1.680210
361,3610,kids,3.154456
361,3610,tsimane,1.961817
361,3610,adults,4.688375
362,3620,monkeys,1.674252
362,3620,kids,3.776628
362,3620,tsimane,2.220024
362,3620,adults,4.982654
363,3630,monkeys,3.309006
363,3630,kids,2.831510
363,3630,tsimane,3.049120
363,3630,adults,4.168533
364,3640,monkeys,3.137863
364,3640,kids,4.112413
364,3640,tsimane,3.331584
364,3640,adults,4.630160
365,3650,monkeys,2.174197
365,3650,kids,3.024233
365,3650,tsimane,3.860032
365,3650,adults,6.537316
366,3660,monkeys,5.195337
366,3660,kids,2.681349
366,3660,tsimane,2.585978
366,3660,adults,5.690781
367,3670,monkeys,3.410693
367,3670,kids,2.698487
367,3670,tsimane,2.237051
367,3670,adults,3.704568
368,3680,monkeys,3.031849
368,3680,kids,2.528518
368,3680,tsimane,3.596268
368,3680,adults,3.421120
369,3690,monkeys,3.766247
369,3690,kids,3.023143
369,3690,tsimane,3.270652
369,3690,adults,3.085578
370,3700,monkeys,2.093412
370,3700,kids,2.931952
370,3700,tsimane,4.636586
370,3700,adults,2.958023
371,3710,monkeys,2.517888
371,3710,kids,2.911160
371,3710,tsimane,4.242002
371,3710,adults,2.230888
372,3720,monkeys,3.302104
372,3720,kids,3.652513
372,3720,tsimane,3.740217
372,3720,adults,2.411880
373,3730,monkeys,3.080418
373,3730,kids,3.689813
373,3730,tsimane,3.833428
373,3730,adults,2.444965
374,3740,monkeys,2.711770
374,3740,kids,3.747966
374,3740,tsimane,4.392447
374,3740,adults,2.570799
375,3750,monkeys,2.711770
375,3750,kids,3.747966
375,3750,tsimane,4.392447
375,3750,adults,2.570799
376,3760,monkeys,1.960987
376,3760,kids,3.167810
376,3760,tsimane,4.010720
376,3760,adults,2.559923
377,3770,monkeys,3.117984
377,3770,kids,3.459251
377,3770,tsimane,3.581836
377,3770,adults,3.738282
378,3780,monkeys,2.050549
378,3780,kids,2.579871
378,3780,tsimane,2.670821
378,3780,adults,4.247973
379,3790,monkeys,2.136290
379,3790,kids,2.646028
379,3790,tsimane,3.518662
379,3790,adults,3.782409
380,3800,monkeys,4.162682
380,3800,kids,4.188042
380,3800,tsimane,4.246779
380,3800,adults,5.977273
381,3810,monkeys,2.444450
381,3810,kids,2.450364
381,3810,tsimane,3.884043
381,3810,adults,6.549985
382,3820,monkeys,2.734320
382,3820,kids,2.919675
382,3820,tsimane,3.536769
382,3820,adults,4.533873
383,3830,monkeys,2.699707
383,3830,kids,2.593171
383,3830,tsimane,4.900584
383,3830,adults,4.868919
384,3840,monkeys,3.192942
384,3840,kids,2.581328
384,3840,tsimane,4.902575
384,3840,adults,4.882876
385,3850,monkeys,2.254613
385,3850,kids,2.812487
385,3850,tsimane,5.446515
385,3850,adults,3.586957
386,3860,monkeys,3.148788
386,3860,kids,3.012828
386,3860,tsimane,4.584725
386,3860,adults,3.740744
387,3870,monkeys,5.234945
387,3870,kids,2.273513
387,3870,tsimane,3.790051
387,3870,adults,2.516820
388,3880,monkeys,3.412460
388,3880,kids,2.278591
388,3880,tsimane,3.569423
388,3880,adults,1.673044
389,3890,monkeys,3.586620
389,3890,kids,2.376272
389,3890,tsimane,3.172127
389,3890,adults,1.661705
390,3900,monkeys,3.763036
390,3900,kids,2.254416
390,3900,tsimane,3.353455
390,3900,adults,1.709746
391,3910,monkeys,3.896805
391,3910,kids,2.368424
391,3910,tsimane,2.917313
391,3910,adults,1.696487
392,3920,monkeys,3.989747
392,3920,kids,2.344726
392,3920,tsimane,3.030834
392,3920,adults,1.651848
393,3930,monkeys,4.360283
393,3930,kids,2.494211
393,3930,tsimane,3.661057
393,3930,adults,1.523083
394,3940,monkeys,4.669947
394,3940,kids,2.325567
394,3940,tsimane,4.101249
394,3940,adults,1.369787
395,3950,monkeys,4.545753
395,3950,kids,2.345067
395,3950,tsimane,3.391210
395,3950,adults,1.422514
396,3960,monkeys,5.001384
396,3960,kids,2.149431
396,3960,tsimane,3.121119
396,3960,adults,1.486763
397,3970,monkeys,4.764714
397,3970,kids,2.990633
397,3970,tsimane,3.486643
397,3970,adults,1.591545
398,3980,monkeys,4.487869
398,3980,kids,3.002479
398,3980,tsimane,3.117714
398,3980,adults,3.474021
399,3990,monkeys,4.487869
399,3990,kids,3.002479
399,3990,tsimane,3.117714
399,3990,adults,3.474021
400,4000,monkeys,4.447108
400,4000,kids,3.297306
400,4000,tsimane,3.433134
400,4000,adults,3.085532
401,4010,monkeys,4.655688
401,4010,kids,3.379495
401,4010,tsimane,3.502162
401,4010,adults,3.774451
402,4020,monkeys,3.771899
402,4020,kids,3.024525
402,4020,tsimane,5.920758
402,4020,adults,3.104024
403,4030,monkeys,3.869892
403,4030,kids,3.280740
403,4030,tsimane,3.193931
403,4030,adults,4.005352
404,4040,monkeys,3.563032
404,4040,kids,2.277080
404,4040,tsimane,5.094648
404,4040,adults,4.412248
405,4050,monkeys,3.591412
405,4050,kids,2.448648
405,4050,tsimane,4.260479
405,4050,adults,4.545720
406,4060,monkeys,3.705282
406,4060,kids,2.175147
406,4060,tsimane,3.444361
406,4060,adults,3.167921
407,4070,monkeys,3.456830
407,4070,kids,2.013149
407,4070,tsimane,3.661767
407,4070,adults,3.250358
408,4080,monkeys,2.999361
408,4080,kids,2.411654
408,4080,tsimane,4.102475
408,4080,adults,4.212985
409,4090,monkeys,2.991845
409,4090,kids,2.319018
409,4090,tsimane,3.775226
409,4090,adults,3.618135
410,4100,monkeys,3.237289
410,4100,kids,2.280585
410,4100,tsimane,3.517448
410,4100,adults,4.609392
411,4110,monkeys,5.231943
411,4110,kids,2.318162
411,4110,tsimane,3.790865
411,4110,adults,2.440555
412,4120,monkeys,4.002352
412,4120,kids,2.782970
412,4120,tsimane,2.491271
412,4120,adults,5.519010
413,4130,monkeys,3.830346
413,4130,kids,2.134654
413,4130,tsimane,1.715542
413,4130,adults,5.645539
414,4140,monkeys,2.503786
414,4140,kids,2.656911
414,4140,tsimane,2.322481
414,4140,adults,4.123475
415,4150,monkeys,2.557393
415,4150,kids,2.967176
415,4150,tsimane,2.449144
415,4150,adults,3.675429
416,4160,monkeys,3.377608
416,4160,kids,3.208811
416,4160,tsimane,2.182384
416,4160,adults,3.686577
417,4170,monkeys,4.218737
417,4170,kids,2.454260
417,4170,tsimane,2.348391
417,4170,adults,3.861841
418,4180,monkeys,2.439635
418,4180,kids,2.524692
418,4180,tsimane,2.443884
418,4180,adults,4.642583
419,4190,monkeys,3.836673
419,4190,kids,2.675062
419,4190,tsimane,2.612175
419,4190,adults,2.932282
420,4200,monkeys,2.511638
420,4200,kids,3.176543
420,4200,tsimane,2.718889
420,4200,adults,4.327333
421,4210,monkeys,2.464853
421,4210,kids,3.044821
421,4210,tsimane,2.782486
421,4210,adults,6.291314
422,4220,monkeys,2.626499
422,4220,kids,3.122647
422,4220,tsimane,2.475182
422,4220,adults,7.855529
423,4230,monkeys,2.471225
423,4230,kids,2.793192
423,4230,tsimane,2.669742
423,4230,adults,6.175103
424,4240,monkeys,2.928475
424,4240,kids,2.463054
424,4240,tsimane,3.068561
424,4240,adults,7.772638
425,4250,monkeys,2.787787
425,4250,kids,2.319694
425,4250,tsimane,2.639156
425,4250,adults,7.222217
426,4260,monkeys,3.595965
426,4260,kids,2.351948
426,4260,tsimane,2.163919
426,4260,adults,7.534951
427,4270,monkeys,3.901348
427,4270,kids,2.472640
427,4270,tsimane,2.422994
427,4270,adults,7.067931
428,4280,monkeys,3.658065
428,4280,kids,2.224518
428,4280,tsimane,2.331195
428,4280,adults,7.246393
429,4290,monkeys,2.878706
429,4290,kids,2.712099
429,4290,tsimane,2.474427
429,4290,adults,4.746227
430,4300,monkeys,1.461185
430,4300,kids,2.417771
430,4300,tsimane,2.442687
430,4300,adults,8.858488
431,4310,monkeys,3.317271
431,4310,kids,3.781377
431,4310,tsimane,3.707389
431,4310,adults,4.197894
432,4320,monkeys,2.282811
432,4320,kids,3.394355
432,4320,tsimane,1.804785
432,4320,adults,4.300336
433,4330,monkeys,2.419272
433,4330,kids,3.051517
433,4330,tsimane,2.543703
433,4330,adults,6.828334
434,4340,monkeys,2.486495
434,4340,kids,3.434728
434,4340,tsimane,2.218223
434,4340,adults,4.270265
435,4350,monkeys,4.546970
435,4350,kids,3.471365
435,4350,tsimane,3.087035
435,4350,adults,4.157724
436,4360,monkeys,2.862226
436,4360,kids,2.998504
436,4360,tsimane,2.087646
436,4360,adults,3.006130
437,4370,monkeys,4.814370
437,4370,kids,4.075657
437,4370,tsimane,2.592682
437,4370,adults,2.687426
438,4380,monkeys,3.378929
438,4380,kids,3.422932
438,4380,tsimane,1.959292
438,4380,adults,2.870573
439,4390,monkeys,2.920081
439,4390,kids,3.617320
439,4390,tsimane,2.143353
439,4390,adults,2.364779
440,4400,monkeys,3.471945
440,4400,kids,3.238968
440,4400,tsimane,2.572926
440,4400,adults,3.812984
441,4410,monkeys,3.316147
441,4410,kids,2.791786
441,4410,tsimane,2.169045
441,4410,adults,2.600812
442,4420,monkeys,3.797141
442,4420,kids,2.858019
442,4420,tsimane,2.618793
442,4420,adults,2.294934
443,4430,monkeys,4.776116
443,4430,kids,2.849695
443,4430,tsimane,3.329760
443,4430,adults,7.216771
444,4440,monkeys,3.812728
444,4440,kids,2.647987
444,4440,tsimane,2.412947
444,4440,adults,2.781137
445,4450,monkeys,2.767563
445,4450,kids,2.136371
445,4450,tsimane,3.386020
445,4450,adults,2.704557
446,4460,monkeys,3.922248
446,4460,kids,3.090207
446,4460,tsimane,2.723725
446,4460,adults,3.515793
447,4470,monkeys,5.347561
447,4470,kids,2.834449
447,4470,tsimane,3.153689
447,4470,adults,4.974024
448,4480,monkeys,3.336600
448,4480,kids,2.617856
448,4480,tsimane,2.700049
448,4480,adults,5.164568
449,4490,monkeys,2.192316
449,4490,kids,2.528183
449,4490,tsimane,1.947197
449,4490,adults,5.786465
450,4500,monkeys,2.511267
450,4500,kids,2.617482
450,4500,tsimane,2.231563
450,4500,adults,5.763289
451,4510,monkeys,2.511267
451,4510,kids,2.617482
451,4510,tsimane,2.231563
451,4510,adults,5.763289
452,4520,monkeys,3.400004
452,4520,kids,3.003176
452,4520,tsimane,3.017703
452,4520,adults,4.920743
453,4530,monkeys,6.392459
453,4530,kids,3.130572
453,4530,tsimane,2.280560
453,4530,adults,4.887612
454,4540,monkeys,6.524072
454,4540,kids,3.864998
454,4540,tsimane,2.712593
454,4540,adults,4.436250
455,4550,monkeys,6.285766
455,4550,kids,3.467800
455,4550,tsimane,2.484280
455,4550,adults,3.905240
456,4560,monkeys,2.875786
456,4560,kids,3.747182
456,4560,tsimane,1.927208
456,4560,adults,5.615094
457,4570,monkeys,5.658930
457,4570,kids,2.840389
457,4570,tsimane,2.168652
457,4570,adults,5.048536
458,4580,monkeys,1.715098
458,4580,kids,3.098857
458,4580,tsimane,2.120158
458,4580,adults,3.641902
459,4590,monkeys,1.865600
459,4590,kids,3.418857
459,4590,tsimane,2.213042
459,4590,adults,4.288020
460,4600,monkeys,6.069304
460,4600,kids,3.257880
460,4600,tsimane,3.525908
460,4600,adults,2.953831
461,4610,monkeys,5.664183
461,4610,kids,2.818773
461,4610,tsimane,1.798181
461,4610,adults,1.386788
462,4620,monkeys,2.243058
462,4620,kids,3.675605
462,4620,tsimane,3.336373
462,4620,adults,3.658783
463,4630,monkeys,2.624516
463,4630,kids,2.164016
463,4630,tsimane,4.557767
463,4630,adults,4.019455
464,4640,monkeys,3.679227
464,4640,kids,3.434670
464,4640,tsimane,2.477214
464,4640,adults,3.281022
465,4650,monkeys,3.120803
465,4650,kids,3.131429
465,4650,tsimane,3.474393
465,4650,adults,6.159462
466,4660,monkeys,3.269087
466,4660,kids,3.226545
466,4660,tsimane,3.574332
466,4660,adults,6.767498
467,4670,monkeys,3.408305
467,4670,kids,2.531318
467,4670,tsimane,2.464016
467,4670,adults,5.678056
468,4680,monkeys,3.437655
468,4680,kids,2.527948
468,4680,tsimane,2.367175
468,4680,adults,5.323560
469,4690,monkeys,3.783157
469,4690,kids,2.500392
469,4690,tsimane,2.228425
469,4690,adults,5.104697
470,4700,monkeys,3.217336
470,4700,kids,2.718461
470,4700,tsimane,2.254051
470,4700,adults,4.934610
471,4710,monkeys,2.363303
471,4710,kids,2.514515
471,4710,tsimane,2.001703
471,4710,adults,5.579393
472,4720,monkeys,2.768479
472,4720,kids,2.623285
472,4720,tsimane,2.876536
472,4720,adults,3.624072
473,4730,monkeys,2.767288
473,4730,kids,2.515274
473,4730,tsimane,2.663425
473,4730,adults,3.534742
474,4740,monkeys,3.599829
474,4740,kids,2.674759
474,4740,tsimane,2.611433
474,4740,adults,3.941754
475,4750,monkeys,4.167305
475,4750,kids,2.491168
475,4750,tsimane,2.477690
475,4750,adults,3.873596
476,4760,monkeys,2.908115
476,4760,kids,2.974556
476,4760,tsimane,2.966258
476,4760,adults,3.402630
477,4770,monkeys,3.254654
477,4770,kids,2.551056
477,4770,tsimane,2.793983
477,4770,adults,3.316334
478,4780,monkeys,2.387352
478,4780,kids,3.283071
478,4780,tsimane,3.020255
478,4780,adults,3.278603
479,4790,monkeys,2.167561
479,4790,kids,3.159019
479,4790,tsimane,2.900788
479,4790,adults,3.233628
480,4800,monkeys,2.014407
480,4800,kids,2.549690
480,4800,tsimane,2.972301
480,4800,adults,3.011596
481,4810,monkeys,4.688444
481,4810,kids,3.180479
481,4810,tsimane,3.069161
481,4810,adults,5.253462
482,4820,monkeys,2.467564
482,4820,kids,2.333976
482,4820,tsimane,2.765452
482,4820,adults,2.936870
483,4830,monkeys,2.973697
483,4830,kids,2.546993
483,4830,tsimane,2.876210
483,4830,adults,2.699210
484,4840,monkeys,3.144701
484,4840,kids,2.709596
484,4840,tsimane,3.282991
484,4840,adults,2.706242
485,4850,monkeys,2.750144
485,4850,kids,3.242275
485,4850,tsimane,3.138207
485,4850,adults,2.487756
486,4860,monkeys,2.952158
486,4860,kids,2.065180
486,4860,tsimane,2.690061
486,4860,adults,4.606398
487,4870,monkeys,3.139477
487,4870,kids,2.118497
487,4870,tsimane,2.634631
487,4870,adults,4.266848
488,4880,monkeys,3.393620
488,4880,kids,2.025882
488,4880,tsimane,2.293688
488,4880,adults,2.392386
489,4890,monkeys,3.875267
489,4890,kids,1.885819
489,4890,tsimane,2.176166
489,4890,adults,2.451185
490,4900,monkeys,4.094415
490,4900,kids,1.870689
490,4900,tsimane,2.749840
490,4900,adults,4.345416
491,4910,monkeys,4.219674
491,4910,kids,1.678114
491,4910,tsimane,2.729698
491,4910,adults,4.296410
492,4920,monkeys,4.087476
492,4920,kids,1.548986
492,4920,tsimane,2.680482
492,4920,adults,4.133633
493,4930,monkeys,5.094834
493,4930,kids,1.847786
493,4930,tsimane,2.567241
493,4930,adults,4.925386
494,4940,monkeys,3.683297
494,4940,kids,2.109516
494,4940,tsimane,2.454975
494,4940,adults,6.359631
495,4950,monkeys,2.906504
495,4950,kids,1.919816
495,4950,tsimane,2.730034
495,4950,adults,6.040953
496,4960,monkeys,4.131132
496,4960,kids,1.848531
496,4960,tsimane,2.544054
496,4960,adults,3.333891
497,4970,monkeys,2.558065
497,4970,kids,1.705765
497,4970,tsimane,2.324925
497,4970,adults,9.403258
498,4980,monkeys,2.436907
498,4980,kids,1.910559
498,4980,tsimane,3.876885
498,4980,adults,7.036226
499,4990,monkeys,2.337419
499,4990,kids,1.734999
499,4990,tsimane,3.619158
499,4990,adults,6.638453
