who,id,alg_name,alg_type,val,sd
tsimane, 27, )[(], Other, 0.005667, 0.012862
tsimane, 27, [])(, Other, 0.005007, 0.012887
tsimane, 27, OMOM, Tail, 0.014087, 0.028100
tsimane, 27, OOMM, Recursive, 0.024294, 0.033804
tsimane, 27, (CC[, Other, 0.005034, 0.012466
tsimane, 27, ][)(, Other, 0.006456, 0.014621
tsimane, 27, (])[, Other, 0.005492, 0.013764
tsimane, 27, [CC(, Other, 0.007308, 0.015458
tsimane, 27, [(]), Other, 0.014679, 0.024695
tsimane, 27, O)O], Other, 0.016805, 0.030196
tsimane, 27, O)]O, Other, 0.006163, 0.014472
tsimane, 27, C[(M, Other, 0.005529, 0.013052
tsimane, 27, (C[M, Other, 0.061082, 0.074443
tsimane, 27, )][(, Other, 0.006019, 0.015442
tsimane, 27, ([)], Other, 0.056119, 0.049643
tsimane, 27, [()], Recursive, 0.025812, 0.031610
tsimane, 27, O])O, Other, 0.007460, 0.016767
tsimane, 27, ()[], Tail, 0.021549, 0.035584
tsimane, 27, ]()[, Other, 0.007384, 0.016552
tsimane, 27, (][), Other, 0.052603, 0.057468
tsimane, 27, [)](, Other, 0.006175, 0.014689
tsimane, 27, ([CM, Crossing, 0.029327, 0.046043
tsimane, 27, ]OO), Other, 0.005691, 0.014115
tsimane, 27, )]OO, Other, 0.005526, 0.012762
tsimane, 27, C(C[, Other, 0.006301, 0.013501
tsimane, 28, C[C(, Other, 0.005421, 0.013474
tsimane, 28, OCOM, Other, 0.015470, 0.027099
tsimane, 28, )O]O, Other, 0.005883, 0.012285
tsimane, 28, ][(), Other, 0.005453, 0.013754
tsimane, 28, CC[(, Other, 0.007391, 0.016902
tsimane, 28, ])[(, Other, 0.005616, 0.014140
tsimane, 28, OCCO, Other, 0.006242, 0.013772
tsimane, 28, )]([, Other, 0.004300, 0.012549
tsimane, 28, [C(M, Other, 0.011311, 0.023410
tsimane, 28, ])OO, Other, 0.006314, 0.013876
tsimane, 28, ()][, Other, 0.007290, 0.015851
tsimane, 28, [)(], Other, 0.009991, 0.018119
tsimane, 28, )[](, Other, 0.005628, 0.013376
tsimane, 28, OO]), Crossing, 0.028216, 0.035552
tsimane, 28, ]([), Other, 0.007183, 0.016316
tsimane, 28, )OO], Other, 0.006880, 0.014897
tsimane, 28, C([M, Other, 0.004493, 0.012544
tsimane, 28, OMCO, Other, 0.007728, 0.016564
tsimane, 28, OOCM, Crossing, 0.020063, 0.036759
tsimane, 28, ([]), Recursive, 0.184451, 0.075934
tsimane, 28, ]O)O, Other, 0.004194, 0.010983
tsimane, 28, ])([, Other, 0.007621, 0.017161
tsimane, 28, COOC, Other, 0.004882, 0.011990
tsimane, 28, O]O), Other, 0.006896, 0.017226
tsimane, 28, )(][, Other, 0.004627, 0.011524
tsimane, 28, OO)], Crossing, 0.069099, 0.080912
tsimane, 28, COCO, Other, 0.006730, 0.013966
tsimane, 28, [](), Tail, 0.017056, 0.029756
tsimane, 28, CCOO, Other, 0.004514, 0.011819
tsimane, 28, [(CM, Crossing, 0.040176, 0.046754
tsimane, 28, CC([, Other, 0.007297, 0.016839
tsimane, 28, )([], Other, 0.006001, 0.014443
tsimane, 28, )[(], Other, 0.007435, 0.015889
tsimane, 28, [])(, Other, 0.004959, 0.012459
tsimane, 28, OMOM, Tail, 0.014399, 0.030218
tsimane, 28, OOMM, Recursive, 0.025484, 0.037515
tsimane, 28, (CC[, Other, 0.006646, 0.014186
tsimane, 28, ][)(, Other, 0.007505, 0.014732
tsimane, 28, (])[, Other, 0.004904, 0.011761
tsimane, 28, [CC(, Other, 0.006688, 0.014422
tsimane, 28, [(]), Other, 0.023464, 0.033585
tsimane, 28, O)O], Other, 0.012090, 0.021412
tsimane, 28, O)]O, Other, 0.006396, 0.013281
tsimane, 28, C[(M, Other, 0.005981, 0.014808
tsimane, 28, (C[M, Other, 0.014058, 0.025477
tsimane, 28, )][(, Other, 0.006215, 0.014736
tsimane, 28, ([)], Other, 0.185630, 0.096708
tsimane, 28, [()], Recursive, 0.045330, 0.051419
tsimane, 28, O])O, Other, 0.007280, 0.015747
tsimane, 28, ()[], Tail, 0.013502, 0.025786
tsimane, 28, ]()[, Other, 0.006807, 0.016025
tsimane, 28, (][), Other, 0.010392, 0.023158
tsimane, 28, [)](, Other, 0.004671, 0.012293
tsimane, 28, ([CM, Crossing, 0.030689, 0.048531
tsimane, 28, ]OO), Other, 0.005321, 0.014029
tsimane, 28, )]OO, Other, 0.004283, 0.011793
tsimane, 28, C(C[, Other, 0.005454, 0.011964
tsimane, 29, C[C(, Other, 0.004804, 0.011740
tsimane, 29, OCOM, Other, 0.008107, 0.016063
tsimane, 29, )O]O, Other, 0.006855, 0.015617
tsimane, 29, ][(), Other, 0.005576, 0.013545
tsimane, 29, CC[(, Other, 0.006139, 0.013592
tsimane, 29, ])[(, Other, 0.006160, 0.014651
tsimane, 29, OCCO, Other, 0.007004, 0.015156
tsimane, 29, )]([, Other, 0.005484, 0.014164
tsimane, 29, [C(M, Other, 0.007137, 0.016333
tsimane, 29, ])OO, Other, 0.005397, 0.014677
tsimane, 29, ()][, Other, 0.005818, 0.013128
tsimane, 29, [)(], Other, 0.010632, 0.017712
tsimane, 29, )[](, Other, 0.006151, 0.014628
tsimane, 29, OO]), Crossing, 0.045606, 0.057978
tsimane, 29, ]([), Other, 0.007760, 0.015355
tsimane, 29, )OO], Other, 0.007283, 0.014624
tsimane, 29, C([M, Other, 0.004379, 0.012285
tsimane, 29, OMCO, Other, 0.008353, 0.016367
tsimane, 29, OOCM, Crossing, 0.024889, 0.051284
tsimane, 29, ([]), Recursive, 0.292099, 0.090205
tsimane, 29, ]O)O, Other, 0.006324, 0.014234
tsimane, 29, ])([, Other, 0.005839, 0.013658
tsimane, 29, COOC, Other, 0.006017, 0.014299
tsimane, 29, O]O), Other, 0.006071, 0.014479
tsimane, 29, )(][, Other, 0.004387, 0.011160
tsimane, 29, OO)], Crossing, 0.043030, 0.051250
tsimane, 29, COCO, Other, 0.005146, 0.012357
tsimane, 29, [](), Tail, 0.006932, 0.014445
tsimane, 29, CCOO, Other, 0.005026, 0.013368
tsimane, 29, [(CM, Crossing, 0.081751, 0.076066
tsimane, 29, CC([, Other, 0.006152, 0.012996
tsimane, 29, )([], Other, 0.007290, 0.015115
tsimane, 29, )[(], Other, 0.005633, 0.013571
tsimane, 29, [])(, Other, 0.005805, 0.014437
tsimane, 29, OMOM, Tail, 0.005421, 0.013484
tsimane, 29, OOMM, Recursive, 0.039983, 0.051744
tsimane, 29, (CC[, Other, 0.005956, 0.016287
tsimane, 29, ][)(, Other, 0.006902, 0.013295
tsimane, 29, (])[, Other, 0.004806, 0.012235
tsimane, 29, [CC(, Other, 0.007172, 0.015509
tsimane, 29, [(]), Other, 0.043800, 0.050051
tsimane, 29, O)O], Other, 0.008495, 0.016043
tsimane, 29, O)]O, Other, 0.007312, 0.015684
tsimane, 29, C[(M, Other, 0.006038, 0.013523
tsimane, 29, (C[M, Other, 0.007118, 0.014934
tsimane, 29, )][(, Other, 0.005531, 0.012432
tsimane, 29, ([)], Other, 0.054413, 0.045414
tsimane, 29, [()], Recursive, 0.053783, 0.057985
tsimane, 29, O])O, Other, 0.006958, 0.015450
tsimane, 29, ()[], Tail, 0.006616, 0.014745
tsimane, 29, ]()[, Other, 0.005546, 0.013419
tsimane, 29, (][), Other, 0.008629, 0.016427
tsimane, 29, [)](, Other, 0.005663, 0.013680
tsimane, 29, ([CM, Crossing, 0.020580, 0.033750
tsimane, 29, ]OO), Other, 0.006674, 0.015623
tsimane, 29, )]OO, Other, 0.005214, 0.012596
tsimane, 29, C(C[, Other, 0.006358, 0.015804
tsimane, 30, C[C(, Other, 0.005378, 0.011954
tsimane, 30, OCOM, Other, 0.006882, 0.015720
tsimane, 30, )O]O, Other, 0.007312, 0.016693
tsimane, 30, ][(), Other, 0.005079, 0.012408
tsimane, 30, CC[(, Other, 0.006916, 0.016495
tsimane, 30, ])[(, Other, 0.005206, 0.013665
tsimane, 30, OCCO, Other, 0.006842, 0.013795
tsimane, 30, )]([, Other, 0.004424, 0.011443
tsimane, 30, [C(M, Other, 0.005161, 0.012197
tsimane, 30, ])OO, Other, 0.007075, 0.014837
tsimane, 30, ()][, Other, 0.005555, 0.012066
tsimane, 30, [)(], Other, 0.009810, 0.017744
tsimane, 30, )[](, Other, 0.006104, 0.013062
tsimane, 30, OO]), Crossing, 0.028720, 0.041024
tsimane, 30, ]([), Other, 0.006826, 0.015003
tsimane, 30, )OO], Other, 0.005595, 0.014033
tsimane, 30, C([M, Other, 0.004847, 0.012477
tsimane, 30, OMCO, Other, 0.006446, 0.014404
tsimane, 30, OOCM, Crossing, 0.010544, 0.022897
tsimane, 30, ([]), Recursive, 0.516814, 0.099763
tsimane, 30, ]O)O, Other, 0.006131, 0.013846
tsimane, 30, ])([, Other, 0.006652, 0.014507
tsimane, 30, COOC, Other, 0.004221, 0.012523
tsimane, 30, O]O), Other, 0.004955, 0.014322
tsimane, 30, )(][, Other, 0.005242, 0.012913
tsimane, 30, OO)], Crossing, 0.018344, 0.024541
tsimane, 30, COCO, Other, 0.006626, 0.014382
tsimane, 30, [](), Tail, 0.006749, 0.015910
tsimane, 30, CCOO, Other, 0.005221, 0.013225
tsimane, 30, [(CM, Crossing, 0.020082, 0.025512
tsimane, 30, CC([, Other, 0.006123, 0.013301
tsimane, 30, )([], Other, 0.006692, 0.015076
tsimane, 30, )[(], Other, 0.005515, 0.015981
tsimane, 30, [])(, Other, 0.005753, 0.014396
tsimane, 30, OMOM, Tail, 0.005815, 0.014238
tsimane, 30, OOMM, Recursive, 0.026325, 0.038729
tsimane, 30, (CC[, Other, 0.004601, 0.012675
tsimane, 30, ][)(, Other, 0.007464, 0.015782
tsimane, 30, (])[, Other, 0.003552, 0.009564
tsimane, 30, [CC(, Other, 0.006911, 0.014449
tsimane, 30, [(]), Other, 0.013656, 0.021695
tsimane, 30, O)O], Other, 0.007758, 0.015858
tsimane, 30, O)]O, Other, 0.005570, 0.013639
tsimane, 30, C[(M, Other, 0.005782, 0.014611
tsimane, 30, (C[M, Other, 0.006809, 0.014405
tsimane, 30, )][(, Other, 0.004120, 0.011035
tsimane, 30, ([)], Other, 0.039824, 0.037429
tsimane, 30, [()], Recursive, 0.025319, 0.029395
tsimane, 30, O])O, Other, 0.006852, 0.014073
tsimane, 30, ()[], Tail, 0.004836, 0.012505
tsimane, 30, ]()[, Other, 0.005879, 0.013772
tsimane, 30, (][), Other, 0.008636, 0.016378
tsimane, 30, [)](, Other, 0.004983, 0.013259
tsimane, 30, ([CM, Crossing, 0.018228, 0.031229
tsimane, 30, ]OO), Other, 0.005230, 0.011374
tsimane, 30, )]OO, Other, 0.005263, 0.012825
tsimane, 30, C(C[, Other, 0.006743, 0.014284
tsimane, 31, C[C(, Other, 0.006176, 0.013563
tsimane, 31, OCOM, Other, 0.024121, 0.044450
tsimane, 31, )O]O, Other, 0.007800, 0.016865
tsimane, 31, ][(), Other, 0.005323, 0.013558
tsimane, 31, CC[(, Other, 0.006374, 0.013609
tsimane, 31, ])[(, Other, 0.005605, 0.012815
tsimane, 31, OCCO, Other, 0.006844, 0.016537
tsimane, 31, )]([, Other, 0.005080, 0.014555
tsimane, 31, [C(M, Other, 0.018193, 0.034316
tsimane, 31, ])OO, Other, 0.006170, 0.014506
tsimane, 31, ()][, Other, 0.006311, 0.013222
tsimane, 31, [)(], Other, 0.038710, 0.046732
tsimane, 31, )[](, Other, 0.007312, 0.016363
tsimane, 31, OO]), Crossing, 0.024871, 0.033062
tsimane, 31, ]([), Other, 0.006847, 0.015001
tsimane, 31, )OO], Other, 0.008385, 0.016785
tsimane, 31, C([M, Other, 0.003267, 0.009658
tsimane, 31, OMCO, Other, 0.008688, 0.019396
tsimane, 31, OOCM, Crossing, 0.024044, 0.041784
tsimane, 31, ([]), Recursive, 0.191914, 0.075282
tsimane, 31, ]O)O, Other, 0.007148, 0.016055
tsimane, 31, ])([, Other, 0.006912, 0.014693
tsimane, 31, COOC, Other, 0.003860, 0.010819
tsimane, 31, O]O), Other, 0.007786, 0.017801
tsimane, 31, )(][, Other, 0.005846, 0.013481
tsimane, 31, OO)], Crossing, 0.061032, 0.066058
tsimane, 31, COCO, Other, 0.005302, 0.012768
tsimane, 31, [](), Tail, 0.014665, 0.026749
tsimane, 31, CCOO, Other, 0.004719, 0.012129
tsimane, 31, [(CM, Crossing, 0.055411, 0.061347
tsimane, 31, CC([, Other, 0.007974, 0.016212
tsimane, 31, )([], Other, 0.005671, 0.015417
tsimane, 31, )[(], Other, 0.006183, 0.014992
tsimane, 31, [])(, Other, 0.007213, 0.015654
tsimane, 31, OMOM, Tail, 0.015185, 0.027398
tsimane, 31, OOMM, Recursive, 0.036946, 0.048495
tsimane, 31, (CC[, Other, 0.005491, 0.012086
tsimane, 31, ][)(, Other, 0.006319, 0.014489
tsimane, 31, (])[, Other, 0.005190, 0.013614
tsimane, 31, [CC(, Other, 0.007425, 0.015188
tsimane, 31, [(]), Other, 0.020556, 0.030724
tsimane, 31, O)O], Other, 0.026364, 0.039403
tsimane, 31, O)]O, Other, 0.006014, 0.013287
tsimane, 31, C[(M, Other, 0.006177, 0.015017
tsimane, 31, (C[M, Other, 0.010215, 0.025009
tsimane, 31, )][(, Other, 0.006256, 0.014182
tsimane, 31, ([)], Other, 0.074002, 0.058026
tsimane, 31, [()], Recursive, 0.085780, 0.070422
tsimane, 31, O])O, Other, 0.006584, 0.015701
tsimane, 31, ()[], Tail, 0.010620, 0.023235
tsimane, 31, ]()[, Other, 0.006246, 0.015370
tsimane, 31, (][), Other, 0.010646, 0.021118
tsimane, 31, [)](, Other, 0.004533, 0.012831
tsimane, 31, ([CM, Crossing, 0.018778, 0.033741
tsimane, 31, ]OO), Other, 0.007590, 0.017352
tsimane, 31, )]OO, Other, 0.004167, 0.011233
tsimane, 31, C(C[, Other, 0.007164, 0.015579
tsimane, 32, C[C(, Other, 0.006058, 0.014094
tsimane, 32, OCOM, Other, 0.007634, 0.015711
tsimane, 32, )O]O, Other, 0.008136, 0.016977
tsimane, 32, ][(), Other, 0.006129, 0.013282
tsimane, 32, CC[(, Other, 0.006947, 0.014738
tsimane, 32, ])[(, Other, 0.005399, 0.012561
tsimane, 32, OCCO, Other, 0.006568, 0.014665
tsimane, 32, )]([, Other, 0.004000, 0.010984
tsimane, 32, [C(M, Other, 0.007159, 0.017216
tsimane, 32, ])OO, Other, 0.005290, 0.011657
tsimane, 32, ()][, Other, 0.007215, 0.015357
tsimane, 32, [)(], Other, 0.011654, 0.020220
tsimane, 32, )[](, Other, 0.005660, 0.013125
tsimane, 32, OO]), Crossing, 0.027087, 0.035693
tsimane, 32, ]([), Other, 0.006740, 0.014689
tsimane, 32, )OO], Other, 0.012910, 0.024340
tsimane, 32, C([M, Other, 0.008764, 0.019425
tsimane, 32, OMCO, Other, 0.007346, 0.016092
tsimane, 32, OOCM, Crossing, 0.015787, 0.031529
tsimane, 32, ([]), Recursive, 0.182305, 0.076434
tsimane, 32, ]O)O, Other, 0.005104, 0.012444
tsimane, 32, ])([, Other, 0.006407, 0.014118
tsimane, 32, COOC, Other, 0.005870, 0.015408
tsimane, 32, O]O), Other, 0.004032, 0.010708
tsimane, 32, )(][, Other, 0.006134, 0.014569
tsimane, 32, OO)], Crossing, 0.055375, 0.067294
tsimane, 32, COCO, Other, 0.006639, 0.015155
tsimane, 32, [](), Tail, 0.006889, 0.014229
tsimane, 32, CCOO, Other, 0.004725, 0.012367
tsimane, 32, [(CM, Crossing, 0.034917, 0.039804
tsimane, 32, CC([, Other, 0.007111, 0.015446
tsimane, 32, )([], Other, 0.013015, 0.024663
tsimane, 32, )[(], Other, 0.005187, 0.013534
tsimane, 32, [])(, Other, 0.006980, 0.014765
tsimane, 32, OMOM, Tail, 0.008307, 0.016115
tsimane, 32, OOMM, Recursive, 0.025503, 0.033092
tsimane, 32, (CC[, Other, 0.004034, 0.012340
tsimane, 32, ][)(, Other, 0.008150, 0.016834
tsimane, 32, (])[, Other, 0.005511, 0.014344
tsimane, 32, [CC(, Other, 0.006450, 0.016139
tsimane, 32, [(]), Other, 0.022621, 0.033057
tsimane, 32, O)O], Other, 0.007367, 0.016155
tsimane, 32, O)]O, Other, 0.006308, 0.014857
tsimane, 32, C[(M, Other, 0.005459, 0.014151
tsimane, 32, (C[M, Other, 0.005944, 0.013743
tsimane, 32, )][(, Other, 0.005710, 0.014525
tsimane, 32, ([)], Other, 0.250581, 0.105599
tsimane, 32, [()], Recursive, 0.034436, 0.040479
tsimane, 32, O])O, Other, 0.009325, 0.019133
tsimane, 32, ()[], Tail, 0.005102, 0.013979
tsimane, 32, ]()[, Other, 0.006503, 0.015028
tsimane, 32, (][), Other, 0.006876, 0.013682
tsimane, 32, [)](, Other, 0.004017, 0.010776
tsimane, 32, ([CM, Crossing, 0.038124, 0.064031
tsimane, 32, ]OO), Other, 0.005868, 0.014223
tsimane, 32, )]OO, Other, 0.003944, 0.009874
tsimane, 32, C(C[, Other, 0.006683, 0.013480
tsimane, 33, C[C(, Other, 0.006624, 0.013403
tsimane, 33, OCOM, Other, 0.007932, 0.015850
tsimane, 33, )O]O, Other, 0.006974, 0.014358
tsimane, 33, ][(), Other, 0.005759, 0.015366
tsimane, 33, CC[(, Other, 0.006496, 0.013867
tsimane, 33, ])[(, Other, 0.005982, 0.014012
tsimane, 33, OCCO, Other, 0.004478, 0.012591
tsimane, 33, )]([, Other, 0.004468, 0.012138
tsimane, 33, [C(M, Other, 0.007076, 0.015605
tsimane, 33, ])OO, Other, 0.005774, 0.013495
tsimane, 33, ()][, Other, 0.006998, 0.014177
tsimane, 33, [)(], Other, 0.010944, 0.018839
tsimane, 33, )[](, Other, 0.006050, 0.013127
tsimane, 33, OO]), Crossing, 0.042644, 0.052463
tsimane, 33, ]([), Other, 0.007639, 0.016644
tsimane, 33, )OO], Other, 0.004658, 0.011599
tsimane, 33, C([M, Other, 0.004707, 0.011036
tsimane, 33, OMCO, Other, 0.007245, 0.016164
tsimane, 33, OOCM, Crossing, 0.014021, 0.026851
tsimane, 33, ([]), Recursive, 0.478991, 0.101984
tsimane, 33, ]O)O, Other, 0.005454, 0.012679
tsimane, 33, ])([, Other, 0.006466, 0.015644
tsimane, 33, COOC, Other, 0.003370, 0.009571
tsimane, 33, O]O), Other, 0.004912, 0.012478
tsimane, 33, )(][, Other, 0.005326, 0.012806
tsimane, 33, OO)], Crossing, 0.019039, 0.027099
tsimane, 33, COCO, Other, 0.004862, 0.011330
tsimane, 33, [](), Tail, 0.006308, 0.014067
tsimane, 33, CCOO, Other, 0.004735, 0.011066
tsimane, 33, [(CM, Crossing, 0.025539, 0.033392
tsimane, 33, CC([, Other, 0.006389, 0.015730
tsimane, 33, )([], Other, 0.007217, 0.015366
tsimane, 33, )[(], Other, 0.006273, 0.014471
tsimane, 33, [])(, Other, 0.006300, 0.013829
tsimane, 33, OMOM, Tail, 0.005889, 0.014219
tsimane, 33, OOMM, Recursive, 0.024249, 0.035866
tsimane, 33, (CC[, Other, 0.005043, 0.012032
tsimane, 33, ][)(, Other, 0.007101, 0.015496
tsimane, 33, (])[, Other, 0.005115, 0.012750
tsimane, 33, [CC(, Other, 0.007304, 0.013216
tsimane, 33, [(]), Other, 0.022275, 0.031080
tsimane, 33, O)O], Other, 0.007622, 0.015758
tsimane, 33, O)]O, Other, 0.005790, 0.012732
tsimane, 33, C[(M, Other, 0.005439, 0.013347
tsimane, 33, (C[M, Other, 0.007256, 0.015312
tsimane, 33, )][(, Other, 0.005626, 0.013521
tsimane, 33, ([)], Other, 0.041130, 0.038955
tsimane, 33, [()], Recursive, 0.028146, 0.035304
tsimane, 33, O])O, Other, 0.008405, 0.018451
tsimane, 33, ()[], Tail, 0.004966, 0.011812
tsimane, 33, ]()[, Other, 0.006123, 0.015418
tsimane, 33, (][), Other, 0.007301, 0.014591
tsimane, 33, [)](, Other, 0.004247, 0.011193
tsimane, 33, ([CM, Crossing, 0.018014, 0.031246
tsimane, 33, ]OO), Other, 0.005466, 0.013308
tsimane, 33, )]OO, Other, 0.003941, 0.009967
tsimane, 33, C(C[, Other, 0.005899, 0.013070
tsimane, 34, C[C(, Other, 0.004438, 0.011924
tsimane, 34, OCOM, Other, 0.011876, 0.022312
tsimane, 34, )O]O, Other, 0.008043, 0.015916
tsimane, 34, ][(), Other, 0.006449, 0.014620
tsimane, 34, CC[(, Other, 0.005510, 0.013160
tsimane, 34, ])[(, Other, 0.006644, 0.016047
tsimane, 34, OCCO, Other, 0.007454, 0.014649
tsimane, 34, )]([, Other, 0.004994, 0.013202
tsimane, 34, [C(M, Other, 0.006097, 0.013163
tsimane, 34, ])OO, Other, 0.007527, 0.015399
tsimane, 34, ()][, Other, 0.006205, 0.014698
tsimane, 34, [)(], Other, 0.011427, 0.021819
tsimane, 34, )[](, Other, 0.005273, 0.014773
tsimane, 34, OO]), Crossing, 0.017767, 0.025734
tsimane, 34, ]([), Other, 0.006698, 0.015191
tsimane, 34, )OO], Other, 0.006283, 0.013748
tsimane, 34, C([M, Other, 0.004906, 0.012761
tsimane, 34, OMCO, Other, 0.009160, 0.018373
tsimane, 34, OOCM, Crossing, 0.011274, 0.023233
tsimane, 34, ([]), Recursive, 0.196577, 0.074040
tsimane, 34, ]O)O, Other, 0.005858, 0.013730
tsimane, 34, ])([, Other, 0.007142, 0.016064
tsimane, 34, COOC, Other, 0.003837, 0.012350
tsimane, 34, O]O), Other, 0.010513, 0.026592
tsimane, 34, )(][, Other, 0.005190, 0.012413
tsimane, 34, OO)], Crossing, 0.044124, 0.061447
tsimane, 34, COCO, Other, 0.004473, 0.011337
tsimane, 34, [](), Tail, 0.008351, 0.016829
tsimane, 34, CCOO, Other, 0.005632, 0.013036
tsimane, 34, [(CM, Crossing, 0.052705, 0.071547
tsimane, 34, CC([, Other, 0.007197, 0.016645
tsimane, 34, )([], Other, 0.005806, 0.013964
tsimane, 34, )[(], Other, 0.006572, 0.014779
tsimane, 34, [])(, Other, 0.005196, 0.012435
tsimane, 34, OMOM, Tail, 0.005758, 0.013625
tsimane, 34, OOMM, Recursive, 0.038126, 0.056810
tsimane, 34, (CC[, Other, 0.005161, 0.012471
tsimane, 34, ][)(, Other, 0.007009, 0.014576
tsimane, 34, (])[, Other, 0.005863, 0.015694
tsimane, 34, [CC(, Other, 0.007440, 0.014582
tsimane, 34, [(]), Other, 0.015135, 0.022930
tsimane, 34, O)O], Other, 0.008766, 0.016974
tsimane, 34, O)]O, Other, 0.006584, 0.014338
tsimane, 34, C[(M, Other, 0.005689, 0.012784
tsimane, 34, (C[M, Other, 0.009453, 0.019362
tsimane, 34, )][(, Other, 0.005700, 0.014911
tsimane, 34, ([)], Other, 0.039144, 0.036582
tsimane, 34, [()], Recursive, 0.247273, 0.120755
tsimane, 34, O])O, Other, 0.006427, 0.013980
tsimane, 34, ()[], Tail, 0.005832, 0.012331
tsimane, 34, ]()[, Other, 0.005006, 0.012667
tsimane, 34, (][), Other, 0.020365, 0.030902
tsimane, 34, [)](, Other, 0.004445, 0.012672
tsimane, 34, ([CM, Crossing, 0.015495, 0.025176
tsimane, 34, ]OO), Other, 0.005428, 0.013112
tsimane, 34, )]OO, Other, 0.006160, 0.013554
tsimane, 34, C(C[, Other, 0.006540, 0.015670
tsimane, 35, C[C(, Other, 0.005141, 0.012339
tsimane, 35, OCOM, Other, 0.007826, 0.015319
tsimane, 35, )O]O, Other, 0.006037, 0.014056
tsimane, 35, ][(), Other, 0.005509, 0.012834
tsimane, 35, CC[(, Other, 0.005858, 0.014018
tsimane, 35, ])[(, Other, 0.005969, 0.012919
tsimane, 35, OCCO, Other, 0.007493, 0.015622
tsimane, 35, )]([, Other, 0.004718, 0.011575
tsimane, 35, [C(M, Other, 0.006138, 0.015294
tsimane, 35, ])OO, Other, 0.005345, 0.012909
tsimane, 35, ()][, Other, 0.005796, 0.014242
tsimane, 35, [)(], Other, 0.009079, 0.016968
tsimane, 35, )[](, Other, 0.005317, 0.012083
tsimane, 35, OO]), Crossing, 0.033081, 0.044086
tsimane, 35, ]([), Other, 0.007036, 0.015073
tsimane, 35, )OO], Other, 0.005945, 0.014889
tsimane, 35, C([M, Other, 0.005496, 0.013429
tsimane, 35, OMCO, Other, 0.007176, 0.016653
tsimane, 35, OOCM, Crossing, 0.015767, 0.031762
tsimane, 35, ([]), Recursive, 0.371640, 0.100498
tsimane, 35, ]O)O, Other, 0.007395, 0.014671
tsimane, 35, ])([, Other, 0.006843, 0.015199
tsimane, 35, COOC, Other, 0.003613, 0.011424
tsimane, 35, O]O), Other, 0.005241, 0.013112
tsimane, 35, )(][, Other, 0.005136, 0.012937
tsimane, 35, OO)], Crossing, 0.046198, 0.052690
tsimane, 35, COCO, Other, 0.004989, 0.012034
tsimane, 35, [](), Tail, 0.007540, 0.016027
tsimane, 35, CCOO, Other, 0.004682, 0.014012
tsimane, 35, [(CM, Crossing, 0.023389, 0.027808
tsimane, 35, CC([, Other, 0.006396, 0.014236
tsimane, 35, )([], Other, 0.006192, 0.014831
tsimane, 35, )[(], Other, 0.005208, 0.013316
tsimane, 35, [])(, Other, 0.007006, 0.014314
tsimane, 35, OMOM, Tail, 0.005710, 0.013429
tsimane, 35, OOMM, Recursive, 0.032434, 0.041642
tsimane, 35, (CC[, Other, 0.006085, 0.016497
tsimane, 35, ][)(, Other, 0.007055, 0.015283
tsimane, 35, (])[, Other, 0.005355, 0.013127
tsimane, 35, [CC(, Other, 0.007345, 0.015110
tsimane, 35, [(]), Other, 0.011027, 0.018983
tsimane, 35, O)O], Other, 0.008607, 0.016450
tsimane, 35, O)]O, Other, 0.006256, 0.013942
tsimane, 35, C[(M, Other, 0.006129, 0.014453
tsimane, 35, (C[M, Other, 0.007495, 0.018185
tsimane, 35, )][(, Other, 0.005367, 0.013087
tsimane, 35, ([)], Other, 0.095516, 0.067329
tsimane, 35, [()], Recursive, 0.031598, 0.036645
tsimane, 35, O])O, Other, 0.006916, 0.014805
tsimane, 35, ()[], Tail, 0.006469, 0.013181
tsimane, 35, ]()[, Other, 0.007235, 0.016884
tsimane, 35, (][), Other, 0.007939, 0.016123
tsimane, 35, [)](, Other, 0.004151, 0.010897
tsimane, 35, ([CM, Crossing, 0.050582, 0.065605
tsimane, 35, ]OO), Other, 0.004517, 0.011114
tsimane, 35, )]OO, Other, 0.004779, 0.012351
tsimane, 35, C(C[, Other, 0.005237, 0.012642
tsimane, 36, C[C(, Other, 0.006977, 0.014784
tsimane, 36, OCOM, Other, 0.009185, 0.020955
tsimane, 36, )O]O, Other, 0.007557, 0.015821
tsimane, 36, ][(), Other, 0.005354, 0.012730
tsimane, 36, CC[(, Other, 0.005655, 0.014533
tsimane, 36, ])[(, Other, 0.007365, 0.015646
tsimane, 36, OCCO, Other, 0.005752, 0.013495
tsimane, 36, )]([, Other, 0.004900, 0.011836
tsimane, 36, [C(M, Other, 0.016395, 0.026437
tsimane, 36, ])OO, Other, 0.006124, 0.015785
tsimane, 36, ()][, Other, 0.005521, 0.012405
tsimane, 36, [)(], Other, 0.010542, 0.021580
tsimane, 36, )[](, Other, 0.006339, 0.014953
tsimane, 36, OO]), Crossing, 0.044940, 0.054491
tsimane, 36, ]([), Other, 0.006197, 0.012930
tsimane, 36, )OO], Other, 0.006958, 0.015375
tsimane, 36, C([M, Other, 0.006812, 0.015918
tsimane, 36, OMCO, Other, 0.007315, 0.014061
tsimane, 36, OOCM, Crossing, 0.024048, 0.044869
tsimane, 36, ([]), Recursive, 0.323548, 0.097011
tsimane, 36, ]O)O, Other, 0.007232, 0.016360
tsimane, 36, ])([, Other, 0.007146, 0.014411
tsimane, 36, COOC, Other, 0.005146, 0.013744
