Sub,Date,Press,Trial,ItemPressed,CorrectItem,Accuracy,Hint,HintNominal,Known,TrialAcc,HintsPerTrial,HintRT,RT,Time,List,Items,Day,HintAvailible,HintPause,NumLists,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Other Day,Test or Training,Order pressed,Response type,Age,TACL Vocab Raw,TACL Grammar Morph Raw ,TACL EPS RAW,TEMA RAW,FORWARDS DIGITS
k0494,2015.04.14,73,23,C,A,1,0,No Hint,Unknown,bl,bl,bl,4.35,428.9833,4006,4,1,FALSE,0,6,2,0,4006.03,,40,3,2,1,TEST ,CABD,Recursive,4.761122519,38,22,13,17,24
k0494,2015.04.14,74,23,A,B,1,0,No Hint,Unknown,bl,bl,bl,2.333333,431.3167,4006,4,1,FALSE,0,6,0,4,4006.01,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,75,23,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.95,433.2667,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,76,23,D,D,1,0,No Hint,Unknown,1,0,bl,0.3,433.5667,4006,4,1,FALSE,0,6,5,5,4006.04,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,77,24,C,A,1,0,No Hint,Unknown,bl,bl,bl,2.633333,442.7667,4006,4,1,FALSE,0,6,2,3,4006.03,,40,3,2,1,TEST ,CABD,Recursive,4.761122519,38,22,13,17,24
k0494,2015.04.14,78,24,A,B,1,0,No Hint,Unknown,bl,bl,bl,3.166667,445.9333,4006,4,1,FALSE,0,6,3,4,4006.01,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,79,24,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.583333,447.5167,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,80,24,D,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,447.7833,4006,4,1,FALSE,0,6,1,1,4006.04,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,82,26,C,A,1,0,No Hint,Unknown,bl,bl,bl,8.35,471.05,4006,4,1,FALSE,0,6,0,5,4006.03,,40,3,2,1,TEST ,CABD,Recursive,4.761122519,38,22,13,17,24
k0494,2015.04.14,83,26,A,B,1,0,No Hint,Unknown,bl,bl,bl,1.533333,472.5833,4006,4,1,FALSE,0,6,5,2,4006.01,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,84,26,B,C,1,0,No Hint,Unknown,bl,bl,bl,2,474.5833,4006,4,1,FALSE,0,6,2,0,4006.02,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,85,26,D,D,1,0,No Hint,Unknown,1,0,bl,0.2333333,474.8167,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,86,27,C,A,1,0,No Hint,Unknown,bl,bl,bl,15.68333,496.8333,4006,4,1,FALSE,0,6,3,1,4006.03,,40,3,2,1,TEST ,CABD,Recursive,4.761122519,38,22,13,17,24
k0494,2015.04.14,87,27,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.75,497.5833,4006,4,1,FALSE,0,6,1,2,4006.01,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,88,27,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.966667,499.55,4006,4,1,FALSE,0,6,2,3,4006.02,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,89,27,D,D,1,0,No Hint,Unknown,1,0,bl,0.4,499.95,4006,4,1,FALSE,0,6,0,0,4006.04,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,110,34,C,A,1,0,No Hint,Unknown,bl,bl,bl,9.683333,602.8833,4006,4,1,FALSE,0,6,5,3,4006.03,,40,3,2,1,TEST ,CABD,Recursive,4.761122519,38,22,13,17,24
k0494,2015.04.14,111,34,A,B,1,0,No Hint,Unknown,bl,bl,bl,1.883333,604.7667,4006,4,1,FALSE,0,6,3,4,4006.01,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,112,34,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.45,606.2167,4006,4,1,FALSE,0,6,4,5,4006.02,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,113,34,D,D,1,0,No Hint,Unknown,1,0,bl,0.2833333,606.5,4006,4,1,FALSE,0,6,1,1,4006.04,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,122,37,C,A,1,0,No Hint,Unknown,bl,bl,bl,4.883333,662.6167,4006,4,1,FALSE,0,6,5,0,4006.03,,40,3,2,1,TEST ,CABD,Recursive,4.761122519,38,22,13,17,24
k0494,2015.04.14,123,37,A,B,1,0,No Hint,Unknown,bl,bl,bl,3.2,665.8167,4006,4,1,FALSE,0,6,0,4,4006.01,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,124,37,B,C,1,0,No Hint,Unknown,bl,bl,bl,4.116667,669.9333,4006,4,1,FALSE,0,6,4,5,4006.02,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,125,37,D,D,1,0,No Hint,Unknown,1,0,bl,0.35,670.2833,4006,4,1,FALSE,0,6,3,3,4006.04,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,126,38,C,A,1,0,No Hint,Unknown,bl,bl,bl,4.683333,681.55,4006,4,1,FALSE,0,6,1,0,4006.03,,40,3,2,1,TEST ,CABD,Recursive,4.761122519,38,22,13,17,24
k0494,2015.04.14,127,38,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.8666667,682.4167,4006,4,1,FALSE,0,6,0,4,4006.01,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,128,38,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.866667,684.2833,4006,4,1,FALSE,0,6,4,1,4006.02,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,129,38,D,D,1,0,No Hint,Unknown,1,0,bl,0.35,684.6333,4006,4,1,FALSE,0,6,5,5,4006.04,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,130,39,C,A,1,0,No Hint,Unknown,bl,bl,bl,9,697.5667,4006,4,1,FALSE,0,6,5,4,4006.03,,40,3,2,1,TEST ,CABD,Recursive,4.761122519,38,22,13,17,24
k0494,2015.04.14,131,39,A,B,1,0,No Hint,Unknown,bl,bl,bl,2.25,699.8167,4006,4,1,FALSE,0,6,4,0,4006.01,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,132,39,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.55,701.3667,4006,4,1,FALSE,0,6,0,5,4006.02,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,133,39,D,D,1,0,No Hint,Unknown,1,0,bl,0.3666667,701.7333,4006,4,1,FALSE,0,6,1,1,4006.04,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,134,40,C,A,1,0,No Hint,Unknown,bl,bl,bl,2.4,708.2333,4006,4,1,FALSE,0,6,2,0,4006.03,,40,3,2,1,TEST ,CABD,Recursive,4.761122519,38,22,13,17,24
k0494,2015.04.14,135,40,A,B,1,0,No Hint,Unknown,bl,bl,bl,2.466667,710.7,4006,4,1,FALSE,0,6,0,4,4006.01,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,136,40,B,C,1,0,No Hint,Unknown,bl,bl,bl,2.266667,712.9667,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0494,2015.04.14,137,40,D,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,713.2333,4006,4,1,FALSE,0,6,1,1,4006.04,,40,3,2,1,TEST ,,,4.761122519,38,22,13,17,24
k0473,2015.04.14,9,3,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.85,26.36667,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,10,3,C,B,1,0,No Hint,Unknown,bl,bl,bl,2.45,28.81667,4006,4,1,FALSE,0,6,0,3,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,11,3,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.8,29.61667,4006,4,1,FALSE,0,6,5,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,12,3,B,D,1,0,No Hint,Unknown,1,0,bl,0.75,30.36667,4006,4,1,FALSE,0,6,3,5,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,13,4,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.583333,37.98333,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,14,4,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.9666667,38.95,4006,4,1,FALSE,0,6,2,1,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,15,4,D,C,1,0,No Hint,Unknown,bl,bl,bl,3.116667,42.06667,4006,4,1,FALSE,0,6,5,2,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,16,4,B,D,1,0,No Hint,Unknown,1,0,bl,0.6666667,42.73333,4006,4,1,FALSE,0,6,1,5,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,17,5,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.5,49.73333,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,18,5,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.65,50.38333,4006,4,1,FALSE,0,6,3,2,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,19,5,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.7,51.08333,4006,4,1,FALSE,0,6,5,3,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,20,5,B,D,1,0,No Hint,Unknown,1,0,bl,0.4333333,51.51667,4006,4,1,FALSE,0,6,2,5,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,22,7,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.533333,66.66667,4006,4,1,FALSE,0,6,5,5,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,23,7,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.983333,68.65,4006,4,1,FALSE,0,6,1,4,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,24,7,D,C,1,0,No Hint,Unknown,bl,bl,bl,2.116667,70.76667,4006,4,1,FALSE,0,6,2,1,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,25,7,B,D,1,0,No Hint,Unknown,1,0,bl,0.6833333,71.45,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,26,8,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.266667,78.58333,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,27,8,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.75,80.33333,4006,4,1,FALSE,0,6,3,4,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,28,8,D,C,1,0,No Hint,Unknown,bl,bl,bl,3,83.33333,4006,4,1,FALSE,0,6,5,3,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,29,8,B,D,1,0,No Hint,Unknown,1,0,bl,0.8333333,84.16667,4006,4,1,FALSE,0,6,4,5,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,34,10,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.916667,104.3167,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,35,10,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.483333,105.8,4006,4,1,FALSE,0,6,3,5,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,36,10,D,C,1,0,No Hint,Unknown,bl,bl,bl,1.1,106.9,4006,4,1,FALSE,0,6,0,3,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,37,10,B,D,1,0,No Hint,Unknown,1,0,bl,0.6833333,107.5833,4006,4,1,FALSE,0,6,5,0,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,38,11,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.066667,113.9333,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,39,11,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.783333,115.7167,4006,4,1,FALSE,0,6,2,4,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,40,11,D,C,1,0,No Hint,Unknown,bl,bl,bl,2.066667,117.7833,4006,4,1,FALSE,0,6,0,2,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,41,11,B,D,1,0,No Hint,Unknown,1,0,bl,0.6333333,118.4167,4006,4,1,FALSE,0,6,4,0,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,43,13,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.75,134.8833,4006,4,1,FALSE,0,6,3,2,4006.03,,40,3,2,1,TEST,CABD,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,44,13,A,B,1,0,No Hint,Unknown,bl,bl,bl,2.85,137.7333,4006,4,1,FALSE,0,6,2,5,4006.01,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,45,13,B,C,1,0,No Hint,Unknown,bl,bl,bl,6.716667,144.45,4006,4,1,FALSE,0,6,5,3,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,46,13,D,D,1,0,No Hint,Unknown,1,0,bl,1.3,145.75,4006,4,1,FALSE,0,6,0,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,50,15,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.9,167.9833,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,51,15,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.016667,169,4006,4,1,FALSE,0,6,0,5,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,52,15,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.8666667,169.8667,4006,4,1,FALSE,0,6,4,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,53,15,B,D,1,0,No Hint,Unknown,1,0,bl,0.5,170.3667,4006,4,1,FALSE,0,6,5,4,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,58,17,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.2,188.4167,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,59,17,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.066667,189.4833,4006,4,1,FALSE,0,6,0,4,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,60,17,D,C,1,0,No Hint,Unknown,bl,bl,bl,2.633333,192.1167,4006,4,1,FALSE,0,6,2,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,61,17,B,D,1,0,No Hint,Unknown,1,0,bl,0.6333333,192.75,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,70,20,A,A,1,0,No Hint,Unknown,bl,bl,bl,4.516667,226.55,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,71,20,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.5833333,227.1333,4006,4,1,FALSE,0,6,3,1,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,72,20,D,C,1,0,No Hint,Unknown,bl,bl,bl,2.716667,229.85,4006,4,1,FALSE,0,6,5,3,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,73,20,B,D,1,0,No Hint,Unknown,1,0,bl,0.4666667,230.3167,4006,4,1,FALSE,0,6,1,5,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,82,23,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.25,259.2333,4006,4,1,FALSE,0,6,5,5,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,83,23,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.2,260.4333,4006,4,1,FALSE,0,6,2,0,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,84,23,D,C,1,0,No Hint,Unknown,bl,bl,bl,1.283333,261.7167,4006,4,1,FALSE,0,6,1,2,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,85,23,B,D,1,0,No Hint,Unknown,1,0,bl,0.7833333,262.5,4006,4,1,FALSE,0,6,0,1,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,86,24,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.333333,270.8667,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,87,24,C,B,1,0,No Hint,Unknown,bl,bl,bl,4.816667,275.6833,4006,4,1,FALSE,0,6,4,3,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,88,24,D,C,1,0,No Hint,Unknown,bl,bl,bl,2.633333,278.3167,4006,4,1,FALSE,0,6,2,4,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,89,24,B,D,1,0,No Hint,Unknown,1,0,bl,3.05,281.3667,4006,4,1,FALSE,0,6,3,2,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,90,25,A,A,1,0,No Hint,Unknown,bl,bl,bl,7,293.4833,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,91,25,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.166667,294.65,4006,4,1,FALSE,0,6,1,5,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,92,25,D,C,1,0,No Hint,Unknown,bl,bl,bl,1.116667,295.7667,4006,4,1,FALSE,0,6,0,1,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,93,25,B,D,1,0,No Hint,Unknown,1,0,bl,1.116667,296.8833,4006,4,1,FALSE,0,6,5,0,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,94,26,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.35,304.5,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,95,26,C,B,1,0,No Hint,Unknown,bl,bl,bl,2.183333,306.6833,4006,4,1,FALSE,0,6,5,1,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,96,26,D,C,1,0,No Hint,Unknown,bl,bl,bl,2.05,308.7333,4006,4,1,FALSE,0,6,3,5,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,97,26,B,D,1,0,No Hint,Unknown,1,0,bl,1.55,310.2833,4006,4,1,FALSE,0,6,1,3,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,103,29,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.833333,343.5667,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,104,29,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.4,344.9667,4006,4,1,FALSE,0,6,0,3,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,105,29,D,C,1,0,No Hint,Unknown,bl,bl,bl,1,345.9667,4006,4,1,FALSE,0,6,4,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,106,29,B,D,1,0,No Hint,Unknown,1,0,bl,0.5,346.4667,4006,4,1,FALSE,0,6,3,4,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,132,37,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.816667,443.7167,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,133,37,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.7,445.4167,4006,4,1,FALSE,0,6,0,4,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,134,37,D,C,1,0,No Hint,Unknown,bl,bl,bl,1.366667,446.7833,4006,4,1,FALSE,0,6,1,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,135,37,B,D,1,0,No Hint,Unknown,1,0,bl,0.55,447.3333,4006,4,1,FALSE,0,6,4,1,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,136,38,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.033333,454.0833,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,137,38,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.483333,455.5667,4006,4,1,FALSE,0,6,2,5,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,138,38,D,C,1,0,No Hint,Unknown,bl,bl,bl,1.833333,457.4,4006,4,1,FALSE,0,6,0,2,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,139,38,B,D,1,0,No Hint,Unknown,1,0,bl,0.7,458.1,4006,4,1,FALSE,0,6,5,0,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,140,39,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.266667,464.9167,4006,4,1,FALSE,0,6,5,5,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,141,39,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.816667,466.7333,4006,4,1,FALSE,0,6,0,4,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,142,39,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.6833333,467.4167,4006,4,1,FALSE,0,6,2,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,143,39,B,D,1,0,No Hint,Unknown,1,0,bl,0.4666667,467.8833,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,144,40,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.183333,475.4167,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Recursive,4.739219713,39,53,45,22,21
k0473,2015.04.14,145,40,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.7,476.1167,4006,4,1,FALSE,0,6,5,1,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,146,40,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.6833333,476.8,4006,4,1,FALSE,0,6,4,5,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0473,2015.04.14,147,40,B,D,1,0,No Hint,Unknown,1,0,bl,0.4333333,477.2333,4006,4,1,FALSE,0,6,1,4,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21
k0568,2015.04.17,5,3,B,A,1,0,No Hint,Unknown,bl,bl,bl,9.116667,40.53333,4006,4,1,FALSE,0,6,2,0,4006.02,,40,3,2,1,TEST,BADC,ALL OTHER,4.20807666,38,29,32,18,18
k0568,2015.04.17,6,3,A,B,1,0,No Hint,Unknown,bl,bl,bl,3.716667,44.25,4006,4,1,FALSE,0,6,0,2,4006.01,,40,3,2,1,TEST,,,4.20807666,38,29,32,18,18
k0568,2015.04.17,7,3,D,C,1,0,No Hint,Unknown,bl,bl,bl,1.283333,45.53333,4006,4,1,FALSE,0,6,3,5,4006.04,,40,3,2,1,TEST,,,4.20807666,38,29,32,18,18
k0568,2015.04.17,8,3,C,D,1,0,No Hint,Unknown,1,0,bl,0.7833333,46.31667,4006,4,1,FALSE,0,6,5,3,4006.03,,40,3,2,1,TEST,,,4.20807666,38,29,32,18,18
k0568,2015.04.17,9,4,C,A,1,0,No Hint,Unknown,bl,bl,bl,2.283333,58.71667,4006,4,1,FALSE,0,6,0,4,4006.03,,40,3,2,1,TEST,CADB,Not Recursive,4.20807666,38,29,32,18,18
k0568,2015.04.17,10,4,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.8833333,59.6,4006,4,1,FALSE,0,6,4,2,4006.01,,40,3,2,1,TEST,,,4.20807666,38,29,32,18,18
k0568,2015.04.17,11,4,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.7666667,60.36667,4006,4,1,FALSE,0,6,5,0,4006.04,,40,3,2,1,TEST,,,4.20807666,38,29,32,18,18
k0568,2015.04.17,12,4,B,D,1,0,No Hint,Unknown,1,0,bl,0.55,60.91667,4006,4,1,FALSE,0,6,2,5,4006.02,,40,3,2,1,TEST,,,4.20807666,38,29,32,18,18
k0568,2015.04.17,19,8,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.433333,120.65,4006,4,1,FALSE,0,6,1,5,4006.03,,40,3,2,1,TEST,CDBA,ALL OTHER,4.20807666,38,29,32,18,18
k0568,2015.04.17,20,8,D,B,1,0,No Hint,Unknown,bl,bl,bl,0.5,121.15,4006,4,1,FALSE,0,6,3,2,4006.04,,40,3,2,1,TEST,,,4.20807666,38,29,32,18,18
